label,waist_mean,waist_max,waist_min,l_thigh_mean,l_thigh_max,r_thigh_mean,r_thigh_max,waist_omega_mean,waist_omega_max,waist_omega_min,l_thigh_omega_mean,l_thigh_omega_max,l_thigh_omega_min,r_thigh_omega_mean,r_thigh_omega_max,r_thigh_omega_min,thigh_mean_diff
stoop lifting,88.6319262318087,90.462104609509,85.4884883141019,-41.2625162820224,-40.267170333507,-44.0085621782429,-43.0853924318811,33.8049530762309,47.0008979964407,19.5644521985863,-13.2486029805403,-3.68434057274931,-32.2199829679753,-12.4891087583307,-2.14837951846496,-27.0384569918954,2.746045896220494
stoop lifting,89.6161116059815,90.531932648279,87.8995491848731,-41.474565398091,-41.1377395867832,-44.2294203793362,-43.8623614801482,25.2076160666101,38.1763678328043,2.65676019748595,-6.68662661350629,3.05475076970568,-16.1303989983657,-6.86074544747127,-0.98771431111497,-19.7572673075616,2.7548549812451952
stoop lifting,89.9402963414684,90.531932648279,88.9050447353915,-41.4567243394422,-40.8955309605719,-44.2826782206434,-44.1681027384397,13.3554126729383,35.1216013342558,-19.1857700228785,-1.78635612653373,9.23685320769101,-10.2101138018311,-2.70056428665647,2.43173895630807,-9.68310557537357,2.825953881201201
stoop lifting,89.629625001301,90.531932648279,87.5894989788294,-41.2481975248699,-40.5059551918296,-44.1861128118654,-43.5539621806444,-1.64824695457828,27.0925949358683,-33.3946436329181,3.00723071929333,11.0402725313491,-6.11947054745222,0.894639750930305,9.76704889251062,-2.98814567418909,2.937915286995498
stoop lifting,88.5257627327157,90.531932648279,84.6211661142694,-40.8368789807511,-39.5659216580096,-43.9052835597761,-42.915377789046,-18.7835188729565,14.8961760509422,-54.3973390487965,7.73858330564523,16.5452209610013,-1.71802901270152,4.82830631832251,15.3998755862459,-2.14837951846496,3.0684045790249996
stoop lifting,86.4991412387385,89.9777786887333,80.7184052343066,-40.1884136366154,-38.3686323380625,-43.3120208639835,-41.4899610726022,-37.7584855313187,-4.33680900280817,-76.0287315027256,12.6679162227755,22.9781687992775,3.05475076970568,10.3553986558772,21.7193736430584,-0.98771431111497,3.1236072273680975
stoop lifting,83.5291569638273,88.9901061517725,76.1953198775044,-39.2935464555075,-37.1821748725111,-42.4459760898396,-40.1505734102433,-56.8007335392979,-19.1857700228785,-91.1708961078636,17.4177620156086,25.127226142718,9.23685320769101,16.1747217190189,25.6001029627535,4.69390848510023,3.152429634332094
stoop lifting,79.7203679852586,86.7260737217452,71.2814255619797,-38.2265807492993,-35.8637133211269,-41.3502850291126,-38.8089192281335,-74.2044199119818,-40.4200498145252,-99.4558063199287,21.3049461507238,26.8212869134966,12.1818444680634,21.4497669537281,28.6158317082484,9.76704889251062,3.123704279813296
stoop lifting,75.2949099934995,84.6211661142694,66.1275270269235,-36.9920007500861,-34.0672292440101,-40.1034828493819,-37.7690247503131,-88.8427220661384,-54.3973390487965,-105.422120032498,25.2207052535284,34.153028993735,16.5452209610013,25.4732058083374,30.3499729306445,18.0726165283312,3.1114820992957988
stoop lifting,70.7238065974075,79.2443652468826,62.6116309497279,-35.6152111309141,-32.7531422430875,-38.8072652724514,-36.0776628086408,-98.9969959301636,-81.8720014281485,-108.630385634677,29.2515195336309,39.1797170238912,24.8552157082489,28.2733461752662,34.2042591779255,21.7193736430584,3.192054141537305
stoop lifting,66.1283831443991,74.5855107420683,57.1452765536503,-34.1070960499427,-30.0713269990632,-37.4026834507452,-34.11398296815,-105.071105336528,-95.9974898361534,-112.050780221481,33.9758817999015,50.0275838386951,25.127226142718,31.3809592293928,39.9517184237954,25.6001029627535,3.2955874008025035
stoop lifting,61.3537003296828,69.5837260636723,51.6382032940291,-32.1184288250548,-27.2688817210054,-35.8413274700282,-32.5747583468359,-109.121920564926,-103.231143558359,-114.35024930637,41.4254949284294,59.4174335698579,26.484786849052,34.948336238527,43.7125690521785,28.5688860789117,3.722898644973398
stoop lifting,56.5726778897528,66.1275270269235,46.1548385460728,-29.8778623056474,-25.3013034662933,-34.0369960162848,-30.1291529004067,-111.499144900808,-104.883953676618,-114.657252939798,48.9136048617832,59.4746440562026,34.153028993735,39.4496868892474,50.0557867162829,30.4039015524046,4.159133710637402
stoop lifting,51.4736686536775,60.8152390375581,40.7795097261097,-27.2883374547064,-21.5895825966218,-31.879771031738,-26.5598690307542,-112.911827794657,-109.643334465409,-114.657252939798,54.6833961569921,60.4065325230297,39.1797170238912,44.8725624826167,56.1353520199897,34.2042591779255,4.591433577031598
stoop lifting,46.0486555662428,55.3030093669375,35.5907720848917,-24.400991690282,-19.007043993024,-29.4704916371588,-24.8563404776096,-112.901984343584,-109.665642042192,-114.657252939798,57.9401227625382,60.4065325230297,53.7005348586558,49.3005904108698,56.1353520199897,39.9517184237954,5.0694999468768
stoop lifting,40.9931661687132,51.6382032940291,32.302858995815,-21.8527282899588,-17.464388020172,-27.0044795151249,-22.310409354613,-111.840740033967,-109.024985742328,-114.657252939798,57.4714001372454,60.4065325230297,52.648987457615,52.3039389011873,56.1353520199897,44.9021708708784,5.151751225166098
stoop lifting,36.0870728979725,46.1548385460728,27.6012819453982,-19.3148047100843,-14.6943022418282,-24.5643309220154,-20.4937013350904,-109.268773037971,-100.472090054512,-114.657252939798,56.0184985037495,60.4065325230297,52.579249919966,54.2488634462462,56.1353520199897,52.1337588294036,5.2495262119311015
stoop lifting,31.5744679712739,39.0211320049342,23.3726990810398,-17.0198277215683,-13.0665879781454,-22.1915623449968,-17.7498780781669,-105.089305279621,-91.9066161909864,-112.077269800733,54.847470190746,57.5041258703601,52.579249919966,55.1187098277338,58.1884731263771,53.3924678722284,5.171734623428499
stoop lifting,27.5152064993252,35.5907720848917,19.7847051488941,-14.793916615458,-10.0365275808556,-19.7787372494132,-15.2237263373647,-98.7404490744097,-78.566191112157,-109.720780255606,53.0228324537028,55.8351296193295,48.4925647481557,55.5547524802111,58.1884731263771,53.3924678722284,4.9848206339552
stoop lifting,23.7702946962322,30.7170765900506,17.8929180389307,-12.5970879145189,-8.6118541925031,-17.4162732570294,-13.0275484532217,-89.5764788064241,-68.1488293252373,-105.672648786901,51.3376744435589,55.8351296193295,46.1802816366538,54.6600996708038,58.1884731263771,48.2057467940299,4.819185342510499
stoop lifting,20.5278790879678,27.6012819453982,15.6564439241478,-10.53500064217,-6.74014511629648,-15.1316190789491,-10.9613939450967,-78.331798936681,-51.4038420863275,-100.472090054512,48.9313910214045,55.8351296193295,40.8737641845976,52.2972455931338,58.1884731263771,44.696288023126,4.596618436779099
stoop lifting,17.8283127020838,23.3726990810398,14.3285364280907,-8.58812280337514,-5.94824460457829,-13.0241998992017,-9.82084544342183,-64.5206154912871,-34.5692421652109,-91.9066161909864,44.1262558072664,52.539569655724,33.9413902824344,48.5483350380344,57.0979797126691,40.1356024479087,4.43607709582656
stoop lifting,15.9760084913756,19.7847051488941,13.7960548376187,-7.18815540762633,-5.3555926061011,-11.3897621393469,-9.19817414433211,-50.0965268460513,-23.5510210415807,-78.566191112157,37.4820546416099,48.4925647481557,17.3741301533361,42.1973144807738,52.3820675800728,21.6705288733698,4.201606731720569
stoop lifting,14.724145289136,17.0831681137542,13.6089513935708,-6.1579544056933,-5.29808744370673,-10.2478350278789,-9.19817414433211,-34.9842984188054,-8.32487359222396,-63.2706680764684,27.5815396144505,46.1802816366538,3.380154768549,31.6040575794544,48.2057467940299,-0.797382294440007,4.089880622185599
stoop lifting,14.0485447538347,15.1106282138721,13.6089513935708,-5.6098965377038,-5.29808744370673,-9.64737903847252,-9.19817414433211,-20.5233164336238,3.8835547365673,-45.9423457753093,16.2651878582665,38.1769902353881,-4.65908053850024,18.9908380852445,44.696288023126,-6.75851219706595,4.0374825007687205
stoop lifting,13.9575238389691,15.0338240120184,13.6089513935708,-5.56840106231566,-5.29808744370673,-9.56830876422925,-9.19817414433211,-7.74573570538598,16.7235049587793,-34.5692421652109,5.55327890884938,28.9204288155469,-11.0372816991981,6.66719651706767,36.4667504730284,-7.55196653943193,3.9999077019135907
stoop lifting,14.3569203370908,15.9982943109867,13.6089513935708,-5.82019391397723,-5.29808744370673,-9.84184921787626,-9.20431035086328,4.67953957169184,25.8060339333188,-18.375400735256,-3.2758211911734,12.4220548246719,-12.8543274699568,-3.22277920486887,14.3258943755084,-10.3318202713262,4.021655303899031
stoop lifting,15.2438918508528,18.0910665358575,13.6971471275603,-6.26762670051906,-5.45153766591109,-10.2113254098195,-9.52690039709898,15.9755303777079,38.1982807325184,-4.09752058459452,-8.69224463231864,0.151592955493673,-16.2162420209384,-7.84591095777063,-0.797382294440007,-10.4563608087616,3.94369870930044
stoop lifting,16.5818536079822,19.8583475552258,13.9522652999748,-6.93376751541819,-5.66069974954479,-10.6657417576734,-9.81602299219347,27.2388039237193,48.1266887759724,3.8835547365673,-13.5138997547705,-4.65908053850024,-23.5518763706318,-9.94675958902984,-7.01984741381426,-16.41168942393,3.73197424225521
stoop lifting,18.3778150512796,22.8216166181926,15.0338240120184,-7.86561976325928,-6.32410146239717,-11.3620748546112,-10.2708499697281,38.5622427448551,58.5522391611546,16.7235049587793,-19.4525030984842,-11.0372816991981,-35.6640814979553,-13.9516276572258,-7.58939169919668,-32.496424828609,3.496455091351919
stoop lifting,20.6951009353344,26.2513227946578,16.6011258420376,-9.06254277876915,-6.69676085260237,-12.4786570711858,-10.6348305836553,49.3588390331174,68.4795746039285,29.5607879742142,-25.9937358688929,-12.8543274699568,-40.1913009342733,-21.9906817378338,-10.3318202713262,-46.8553507009472,3.416114292416651
stoop lifting,23.3730035576535,29.738713171471,18.0910665358575,-10.6931403219981,-7.61132999903793,-14.2086250832684,-11.2077293098931,58.8334200969997,72.6085510189799,38.1982807325184,-34.0804069950781,-16.2162420209384,-47.5626086652463,-33.8151833695375,-11.702918965434,-60.5715915591568,3.515484761270299
stoop lifting,26.6406291720639,34.7261740268518,20.8040417485549,-12.7282827037074,-9.08635931071017,-16.5452072768748,-11.9519244291277,66.3714760784113,78.6604963441305,52.1481103290457,-40.7858684767103,-27.3691755768875,-49.7920520935216,-44.0192554182071,-16.41168942393,-60.5715915591568,3.8169245731674017
stoop lifting,30.444862560149,38.6497928051625,23.9411538467591,-15.059981106447,-10.4954066494056,-19.2667040208417,-13.7682485650395,72.6788990008474,82.3439524750045,62.9930993148168,-44.5745111096402,-35.6640814979553,-49.7920520935216,-50.8874489402752,-32.496424828609,-60.5715915591568,4.206722914394701
stoop lifting,34.2765161499719,41.2277720445618,26.2513227946578,-17.4176903923428,-12.6283972269445,-21.8949166684838,-16.7661974703776,76.8809697189247,82.3683482774045,68.4795746039285,-46.6117766878934,-43.5238216326672,-49.7920520935216,-52.5021212616092,-46.0441760469472,-60.5715915591568,4.477226276141
stoop lifting,38.1911865989005,45.0988175161117,29.738713171471,-19.6946206644645,-15.0521965042552,-24.2158075364918,-19.4155784439613,79.4454651391606,82.3683482774045,72.1903093684862,-46.4714735934265,-44.7893345848403,-49.7920520935216,-48.6825515542515,-40.4086697768368,-58.9508429536207,4.521186872027297
stoop lifting,41.8184536209118,47.7999278146359,34.7261740268518,-21.7365032482229,-17.9330629588909,-26.1267272834191,-22.6014416601669,81.1504126268367,82.3683482774045,78.1073152185447,-45.6206993285699,-42.3428814733681,-47.0039530634026,-44.725495202308,-35.6227135770727,-51.4345605333319,4.390224035196201
stoop lifting,45.1651151493992,51.7747628197514,38.6497928051625,-23.4392011786649,-20.1289115577527,-27.6659801891245,-24.8899357899951,81.9481802222992,84.1759934631423,80.2880944950298,-44.0339547952571,-36.467412578146,-47.0039530634026,-40.3390126495278,-31.2830179153166,-48.8423111411434,4.226779010459602
stoop lifting,48.7793101341717,55.7311017456607,42.5216127489228,-25.1717236197079,-21.6122218723055,-29.1095688040531,-26.2122709542304,82.0110475257705,84.1759934631423,80.2880944950298,-41.0979237063675,-33.6197947364945,-47.0039530634026,-35.4067334809319,-25.4613197362289,-46.0441760469472,3.9378451843452
stoop lifting,52.5216058459022,59.9050313931306,45.0988175161117,-26.7973229644773,-23.769297547575,-30.4081664672611,-28.060328480294,82.8350416907332,86.1163679383379,80.2880944950298,-37.7772892589275,-31.1508638899804,-46.3341646527918,-30.6260811802522,-21.667934184856,-39.5251868703437,3.6108435027838013
stoop lifting,56.7423120289327,65.151954177353,49.1524823756821,-28.3660631816182,-24.9438839300012,-31.6031948432431,-29.079318966173,83.4505061673293,86.1163679383379,82.1978625508275,-33.4908325574508,-25.4077957400931,-42.3428814733681,-25.4973739692945,-15.0111128050414,-35.6227135770727,3.2371316616249004
stoop lifting,61.0308359164839,68.7789324672246,53.0401727928735,-29.9672595937066,-27.2213938251672,-32.6556325696801,-30.8979395562243,82.7736439125045,86.1163679383379,78.7879440034414,-30.7751119952595,-25.4077957400931,-35.425785389081,-21.0264965428073,-14.9894194109061,-29.2270786159528,2.6883729759735004
stoop lifting,65.0375047164845,71.9212181383735,57.1199354466083,-31.4626571920268,-28.8097333126852,-33.5793276130432,-31.6158533798704,80.5154530776373,86.1163679383379,68.3871806494711,-29.8221016638513,-25.4077957400931,-34.0221834040066,-18.6449791539036,-14.9894194109061,-25.4613197362289,2.116670421016398
stoop lifting,68.8444507613349,74.91045497948,61.2597145258135,-32.8354603269172,-30.1024015668493,-34.5025315667521,-32.9326830980606,75.7659849274384,84.8657401892721,63.6810355208256,-27.765303607147,-23.7006785517341,-32.351124541582,-18.0794420092073,-14.9894194109061,-21.8833095233591,1.6670712398348968
stoop lifting,72.0434404454626,77.7016500192207,66.3948792572184,-34.1440489960345,-31.4208239589934,-35.4833241812384,-33.5806348297403,70.2467152487246,81.7972061832706,59.9831172830489,-27.7220742472086,-23.7006785517341,-32.351124541582,-20.0758619113274,-14.9894194109061,-26.659153517924,1.3392751852039027
stoop lifting,74.9060369436071,79.5298802390802,69.8479808867608,-35.4093438651121,-33.4157179260125,-36.542765378895,-34.4357854359491,64.7780595456256,76.4906499835436,57.9401064613205,-27.9851457383264,-23.7006785517341,-32.2876510622916,-22.8480696938225,-16.6063347389602,-27.8263700182952,1.1334215137828991
stoop lifting,77.7431402165747,83.6207114040021,72.9566191648582,-36.7238512424434,-34.5058615508117,-37.7045619017909,-35.4342146926606,59.8482564732967,66.5237735408962,51.2510318015068,-26.8767745951893,-23.7006785517341,-30.2830207688432,-23.5756957605727,-19.9763906735128,-27.8263700182952,0.9807106593475012
stoop lifting,80.5160974422901,85.6047564995068,74.91045497948,-38.0413168464502,-35.4188586569037,-38.9615274240555,-36.6235644430806,55.4400831709334,63.6810355208256,45.2261321024055,-25.588841291933,-17.7019390250853,-30.2830207688432,-23.9548752869466,-19.9763906735128,-27.8263700182952,0.920210577605296
stoop lifting,83.0916581759863,87.4268558857242,77.7016500192207,-39.2842594185637,-36.8770418485663,-40.1317075457353,-38.0029571756314,49.3716900790628,59.9831172830489,30.4703130641682,-23.2877215821167,-16.9024408220514,-30.2830207688432,-22.5216836573426,-17.6103147960686,-27.8263700182952,0.847448127171603
stoop lifting,85.3420563696127,88.0628898312695,80.4029279644033,-40.3804781750096,-38.2813432977483,-41.1991203446722,-38.8886082724591,40.5407424092549,56.8547293111132,17.6210192529296,-19.1557342570393,-8.9674112697193,-29.7550510095378,-19.1264809644754,-11.3330918340945,-22.8155767695617,0.8186421696626027
stoop lifting,86.8536945525022,88.1264528640394,83.6207114040021,-41.0545700894061,-39.5764061533433,-42.0303503469421,-40.3321941740566,29.9224926331866,51.2510318015068,2.66371115017681,-13.4781024321229,-0.420901919588867,-21.9729067871497,-16.1629292610981,-7.89404530421167,-22.8155767695617,0.9757802575360017
stoop lifting,87.543493761004,88.1264528640394,86.1654401490262,-41.3638826042602,-40.4095525586761,-42.4937445633364,-41.4006615022314,16.8412036794896,42.1107029916984,-9.62659437696448,-7.42161910507756,7.45599109409444,-17.7019390250853,-11.0706694033175,1.31006553072588,-22.300320706444,1.1298619590762016
stoop lifting,87.3696295790785,88.1264528640394,84.6612040640716,-41.309849180412,-40.548866555814,-42.622791579235,-42.1526995790887,1.2932714805735,30.4703130641682,-38.0851518284899,-0.698776826517736,10.1404694817386,-16.9024408220514,-4.61549556586757,8.39055449740367,-14.8199070987674,1.3129423988229973
stoop lifting,86.2994912064577,88.1264528640394,82.7427885778102,-40.9211848368467,-39.7775736480912,-42.4389117572924,-41.4379564657841,-16.1452255840621,17.6210192529296,-51.5846383921959,5.89477043570439,14.4748603323019,-8.9674112697193,1.55987725815351,14.0367527969263,-10.4536170905175,1.5177269204457033
stoop lifting,84.3730263549901,87.9448487352215,79.1066648470996,-40.336740081835,-38.9649314387598,-41.9664609861405,-40.5475265110466,-34.7849085271428,2.66371115017681,-69.1647532664838,10.856392346112,16.7374210008221,3.34210848089501,7.84748230473799,17.4661821386953,-4.29669168689309,1.6297209043054934
stoop lifting,81.6238159698177,86.8324847182337,74.8510768930001,-39.6303047418836,-37.9576255343792,-41.3119226840608,-39.6917251053091,-53.330936310274,-16.2642446333647,-84.0913726182862,14.1484937609847,19.818871980368,8.61789776186142,12.86192397724,18.2832682570311,1.31006553072588,1.6816179421771977
stoop lifting,78.1645169561795,84.6612040640716,70.3056252627493,-38.7842357991734,-36.5927380953477,-40.5163065809608,-38.6120955004465,-69.5354149058361,-38.0851518284899,-91.5795479265689,17.2938181254846,25.9573651900742,11.8906643635841,16.1755738051298,20.9481630535751,10.3095952628096,1.7320707817873995
stoop lifting,74.1287032394929,81.6096525121571,65.4131533377304,-37.6472482716993,-34.7659156629559,-39.5813086634298,-37.285656761808,-82.2049780904031,-57.5927352289162,-98.473729486368,21.8637216385134,35.2365923241412,15.111771390718,18.9871712717975,26.0053330396715,14.0367527969263,1.9340603917305046
stoop lifting,69.6173074891392,77.733282112832,60.2456488620146,-36.3390464383775,-33.5336980343739,-38.5123187042477,-36.2793533949385,-92.765377007427,-75.1673971530236,-107.686854682766,27.1921744875194,38.2500425967957,16.7374210008221,21.9972543159122,29.3144613075701,17.4661821386953,2.173272265870196
stoop lifting,64.9994618623941,73.3875235905587,56.7014311207543,-34.6814415283609,-30.8770339394694,-37.2653769040146,-34.2761820297074,-100.440812177308,-88.0562342731831,-111.977198729794,34.0024170818858,49.1726942034775,19.818871980368,26.0285794559789,38.1177408827355,18.2832682570311,2.5839353756537022
stoop lifting,60.3150667618472,68.7006898085015,51.2511373903746,-32.7375461716411,-29.2559848649558,-35.7853843422474,-32.6239555820642,-105.684745200786,-94.9916208612767,-112.629126972374,41.7776801366487,54.1224549475744,28.3854292439927,31.9246162057952,45.5386565657493,20.9481630535751,3.0478381706062976
stoop lifting,55.7435853052488,63.6935293903106,47.6767396841247,-30.7447178739025,-26.37612759189,-34.0584241357998,-30.0740934985895,-109.735600086773,-103.863751503691,-113.592941256678,47.7587659372467,56.1548845818067,35.2365923241412,38.8957994373777,52.458324861741,26.0053330396715,3.3137062618972983
stoop lifting,51.2678692652615,60.2456488620146,42.2235334740596,-28.380418726273,-23.0532993809283,-32.1975374106319,-28.7133754044171,-111.489645396899,-107.686854682766,-113.592941256678,54.0530100730146,66.4517952260926,41.1104182250604,44.5397172596821,52.458324861741,31.6276352544299,3.8171186843589027
stoop lifting,46.7501645384994,54.874556473769,38.6156616400642,-26.0004998268752,-21.5316924087284,-30.2813734350791,-26.5580342281095,-112.296746018072,-109.60368809065,-113.592941256678,58.6468134543737,66.4517952260926,51.6157644900567,47.2429879410204,52.458324861741,38.1177408827355,4.280873608203901
stoop lifting,42.2521173715654,51.2511373903746,33.3276866845072,-23.6763962511558,-19.760456675751,-28.3563889489302,-24.9199347155141,-112.738347028857,-111.424066469185,-113.630286291639,59.4001447287941,66.4517952260926,54.2480116697072,47.9819408788348,52.458324861741,43.5079090696508,4.679992697774399
stoop lifting,37.6325942231166,45.8705576582143,28.266936130749,-21.1948274771258,-16.2626462919092,-26.3528858604295,-22.4187353290235,-111.716046068845,-106.974049750956,-113.630286291639,59.0772495551386,66.4517952260926,50.7979064597083,48.0890401246432,52.458324861741,43.5079090696508,5.1580583833037
stoop lifting,33.098797278114,42.2235334740596,24.9739587094231,-18.9587292354028,-14.9779525491951,-24.1890797760321,-19.2911914248763,-109.866714064433,-103.342167028698,-113.630286291639,56.6127637229736,66.4517952260926,50.4132526409457,49.4128112251284,59.3505064471244,43.5079090696508,5.230350540629299
stoop lifting,28.6262034613252,36.8414496067599,20.3404617203746,-16.8393678917637,-12.7915454088455,-21.7996396580023,-16.4960794256927,-106.976332407502,-98.3166198352399,-113.630286291639,52.0537434244139,60.9943697649995,43.3067065718009,53.5317908889355,63.0789151191858,43.5079090696508,4.9602717662385984
stoop lifting,24.2258813589417,33.3276866845072,16.2791818951706,-14.6869299498663,-10.6795028033852,-19.2350923152475,-14.5166267638326,-102.368526259744,-89.8235783362444,-112.151007188504,49.2650642452816,55.5388366040513,43.3067065718009,57.436277989953,63.0789151191858,50.1829313147998,4.548162365381199
stoop lifting,20.3017620940891,28.266936130749,14.0496475148528,-12.7631903866497,-9.11698574061055,-16.6968781844057,-12.0412095123495,-96.0221455041512,-80.0623023778078,-106.974049750956,47.1167333637164,55.5388366040513,43.3067065718009,59.3017324177161,63.0789151191858,52.9212579646581,3.9336877977560007
stoop lifting,16.8100927226231,23.3990803836134,11.2650670631081,-10.8097773805536,-6.6874614799607,-14.3870221234614,-10.8998712266741,-86.9621896886629,-62.641411165727,-102.546659933232,46.0928250381547,49.7784838270409,43.3067065718009,57.7901485785248,63.0789151191858,45.0172336368928,3.5772447429077996
stoop lifting,13.8818365304438,18.8957710279246,9.94846363365294,-8.89633324060206,-5.65815752085263,-12.4580608690887,-9.84812652359992,-75.6563855786087,-50.7816574976996,-96.2125688431179,46.4322141100072,49.7784838270409,43.4115369651002,50.961375775185,63.0789151191858,27.1868924383514,3.56172762848664
stoop lifting,11.7027080607688,16.2791818951706,8.67311141610087,-7.27761377030397,-4.96762720113264,-11.0140124817038,-9.34378225518191,-62.1278303241241,-32.5445809431763,-89.8235783362444,42.7851189919136,49.7784838270409,21.4671570470755,41.2599590599932,59.9400452661075,19.3460046103805,3.73639871139983
stoop lifting,10.1116969422939,13.0496657647256,8.4658660733608,-6.01184290169842,-4.80639175416256,-10.0184215543553,-8.76912810038257,-47.1209793498381,-18.5795103357155,-73.5101695706751,35.448393772087,49.7784838270409,10.6310370516327,30.5289694847197,55.837909690038,13.4677949125252,4.00657865265688
stoop lifting,9.11885969861264,11.2650670631081,8.31945457063415,-5.26133607992501,-4.78975778865649,-9.35376955244654,-8.65071540159063,-32.2790590846332,-4.46124993205688,-62.641411165727,24.9883723287317,49.7784838270409,4.06427866703739,20.7470604369677,38.5559711646034,8.67107487234786,4.09243347252153
stoop lifting,8.63293942214031,9.43815039383777,8.31945457063415,-4.95977594688852,-4.78975778865649,-8.93936911854579,-8.56648143943582,-18.3166815588765,4.68620512500829,-45.1081969521955,12.9189497474903,36.19319238515,-3.70949139558399,13.2400939890755,27.1868924383514,2.44411702705822,3.9795931716572692
stoop lifting,8.6488239266832,9.61672562973259,8.31945457063415,-4.97030492551152,-4.78975778865649,-8.74304820570838,-8.56648143943582,-5.68048440299958,15.9024988298366,-32.5445809431763,4.00622939633594,21.4671570470755,-6.7884941209865,7.21685802705781,17.6061240894469,-3.39923804572644,3.7727432801968597
stoop lifting,9.03891642057672,10.5000804904254,8.31945457063415,-5.14740737271946,-4.78975778865649,-8.78642928063223,-8.56648143943582,5.03709736146379,22.1390142496658,-13.1942542061023,-1.90846360952274,10.6310370516327,-8.79039519786463,1.52687795314895,13.4677949125252,-8.81777317631088,3.6390219079127704
stoop lifting,9.85044166810658,12.4094191433453,8.31945457063415,-5.50527293896951,-4.82620312829734,-9.0215573718083,-8.56648143943582,14.8578990570748,35.22790247724,-4.46124993205688,-6.63700027653704,1.71885470979107,-13.3476983624244,-3.87130425691885,6.60285554505582,-12.5515449873091,3.5162844328387894
stoop lifting,11.1269056163434,15.1715400297341,8.748963979428,-6.12860955380895,-5.08128173235019,-9.54437932519696,-8.62797357374323,25.4278258922719,51.2439748148512,4.68620512500829,-11.8092011221319,-3.70949139558399,-27.7690057226597,-9.60913128858551,0.715093080293985,-22.7617975017045,3.4157697713880104
stoop lifting,12.9757409642407,17.5307112043753,9.61672562973259,-7.00582944466937,-5.42927315664508,-10.456696559976,-9.0043408474267,37.6023029980956,64.4576960889852,15.9024988298366,-18.0880303166642,-6.7884941209865,-33.5661271354706,-17.337065012371,-5.42718789614932,-40.0132035990525,3.4508671153066306
stoop lifting,15.4052685019859,21.5255458802561,11.0711012470666,-8.21345211645969,-6.03680205919596,-11.8491295632425,-9.32158357101154,51.2772568714267,80.0851048842802,26.2572971856489,-25.5004324849314,-10.5454005815614,-39.0550825409571,-27.9716659214878,-8.81777317631088,-54.6165097349718,3.6356774467828092
stoop lifting,18.3287418236342,24.4525933703268,12.4094191433453,-9.71497892553792,-6.78079343610314,-13.7371288777402,-10.2313071341914,64.7254358028938,85.5076319776272,35.22790247724,-32.6133585374634,-16.7327523718577,-41.5401764691768,-40.1021670893203,-15.6131988518277,-60.2956275869812,4.02214995220228
stoop lifting,21.6560191393358,28.5334670785543,15.1715400297341,-11.3018568769747,-8.25656714566034,-15.9265610800348,-11.7941195061019,76.2933248982765,89.2539697235883,51.2439748148512,-37.6338571690236,-27.7690057226597,-42.9861418891284,-49.9867042154858,-27.8948104700557,-60.2956275869812,4.6247042030601
stoop lifting,25.0714259146673,31.3954005092206,18.7705788170969,-13.0467930587485,-9.46254255423656,-18.1947163044835,-13.4096731135684,83.2404094215071,89.2539697235883,70.273605028863,-41.4660176412604,-33.5661271354706,-46.8889606361354,-55.2341301386489,-40.0132035990525,-60.2956275869812,5.147923245734999
stoop lifting,28.5967029572584,35.6649470799475,21.5255458802561,-14.8800347256005,-11.4841707434566,-20.2822384272258,-16.4361559199535,86.5319733813615,89.2539697235883,80.0851048842802,-44.2984085793399,-40.0704914113661,-49.699736363049,-54.1621689375409,-41.695331202081,-60.2956275869812,5.402203701625298
stoop lifting,32.301667359995,40.2222380880604,25.8531729860703,-16.8282768028095,-13.5579850142313,-22.2414987145511,-18.2935382222699,88.3536552509066,92.0897504375015,86.5549002468323,-46.1626907611565,-40.7289083923499,-49.699736363049,-49.1414208147843,-38.334755838012,-60.1077973374603,5.413221911741598
stoop lifting,36.2822897067379,44.6189396687004,28.5334670785543,-18.8636440366429,-14.923762140513,-24.0814155105281,-20.9409749501277,89.7775311405473,94.3013320604734,86.5549002468323,-46.9032974433056,-42.5945209325658,-49.699736363049,-44.4527126319811,-38.334755838012,-55.7657673493337,5.2177714738852
stoop lifting,40.4047667814486,49.1004319989963,32.8290427365433,-20.9164108174869,-17.3311543828639,-25.8838617964672,-22.291535815934,91.3633723814648,94.3013320604734,86.5549002468323,-46.4698792058389,-42.5945209325658,-49.699736363049,-41.470301835014,-38.334755838012,-50.1703688616679,4.9674509789803025
stoop lifting,44.6119379178021,51.8636769865789,35.6649470799475,-23.011578693776,-18.771871613346,-27.750610883605,-24.1522258973654,92.4652926556477,94.3013320604734,88.6921469536687,-46.2755946912325,-42.5945209325658,-49.5701755836989,-40.6029580873686,-38.334755838012,-42.8033480575191,4.739032189829
stoop lifting,48.6600761545922,55.9314090081193,41.6754148262676,-25.0320281341991,-21.0481409229019,-29.4463195940566,-26.0097616039997,91.5961831297245,94.3013320604734,86.0471250514736,-46.642992366832,-42.5945209325658,-50.052122629677,-40.008398637012,-35.3172821608774,-42.8033480575191,4.414291459857502
stoop lifting,52.351333509512,58.7279799374859,44.6189396687004,-27.0738748687032,-22.974111742163,-31.065956998497,-28.0063283375911,89.4644170133832,94.0948443764752,85.3031864575579,-47.7386451911017,-42.5945209325658,-50.052122629677,-38.6553019235279,-33.7291003513555,-42.8033480575191,3.9920821297938005
