Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
5.581,0.000,0.000,74.10,43.05
5.581,0.000,0.000,74.10,43.05
5.597,0.000,0.000,74.55,43.08
5.597,0.000,0.000,74.55,43.08
5.628,0.000,0.000,74.96,43.05
5.628,0.000,0.000,74.96,43.05
5.629,0.000,0.000,75.28,43.26
5.629,0.000,0.000,75.28,43.26
5.644,0.000,0.000,75.58,43.46
5.644,0.000,0.000,75.58,43.46
5.668,0.000,0.000,75.92,43.95
5.668,0.000,0.000,75.92,43.95
5.682,0.000,0.000,76.34,44.20
5.682,0.000,0.000,76.34,44.20
5.692,0.000,0.000,76.75,44.07
5.692,0.000,0.000,76.75,44.07
5.718,0.000,0.000,77.15,43.94
5.718,0.000,0.000,77.15,43.94
5.732,0.000,0.000,77.54,43.84
5.732,0.000,0.000,77.54,43.84
5.740,0.000,0.000,77.90,43.43
5.740,0.000,0.000,77.90,43.43
5.756,0.000,0.000,78.22,43.60
5.756,0.000,0.000,78.22,43.60
5.779,0.000,0.000,78.53,44.10
5.779,0.000,0.000,78.53,44.10
5.789,0.000,0.000,78.85,44.16
5.789,0.000,0.000,78.85,44.16
5.805,0.000,0.000,79.20,44.13
5.805,0.000,0.000,79.20,44.13
5.827,0.000,0.000,79.53,44.68
5.827,0.000,0.000,79.53,44.68
5.837,0.000,0.000,79.85,44.52
5.837,0.000,0.000,79.85,44.52
5.853,0.000,0.000,80.07,44.67
5.853,0.000,0.000,80.07,44.67
5.905,0.000,0.000,80.25,45.17
5.905,0.000,0.000,80.25,45.17
5.905,0.000,0.000,80.47,45.69
5.905,0.000,0.000,80.47,45.69
5.906,0.000,0.000,80.79,45.42
5.906,0.000,0.000,80.79,45.42
5.929,0.000,0.000,81.15,45.38
5.929,0.000,0.000,81.15,45.38
5.932,0.000,0.000,81.47,45.09
5.932,0.000,0.000,81.47,45.09
5.948,0.000,0.000,81.73,44.82
5.948,0.000,0.000,81.73,44.82
5.978,0.000,0.000,81.92,44.87
5.978,0.000,0.000,81.92,44.87
5.981,0.000,0.000,82.12,45.34
5.981,0.000,0.000,82.12,45.34
5.996,0.000,0.000,82.41,45.60
5.996,0.000,0.000,82.41,45.60
6.028,0.000,0.000,82.69,45.76
6.028,0.000,0.000,82.69,45.76
6.030,0.000,0.000,82.97,45.76
6.030,0.000,0.000,82.97,45.76
6.045,0.000,0.000,83.23,45.41
6.045,0.000,0.000,83.23,45.41
6.079,0.000,0.000,83.46,45.43
6.079,0.000,0.000,83.46,45.43
6.080,0.000,0.000,83.73,45.55
6.080,0.000,0.000,83.73,45.55
6.093,0.000,0.000,84.11,45.06
6.093,0.000,0.000,84.11,45.06
6.110,0.000,0.000,84.52,44.71
6.110,0.000,0.000,84.52,44.71
6.129,0.000,0.000,84.83,44.55
6.129,0.000,0.000,84.83,44.55
6.140,0.000,0.000,85.07,44.46
6.141,0.000,0.000,85.07,44.46
6.157,0.000,0.000,85.26,44.68
6.158,0.000,0.000,85.26,44.68
6.202,0.000,0.000,85.41,45.62
6.202,0.000,0.000,85.41,45.62
6.202,0.000,0.000,85.55,46.39
6.202,0.000,0.000,85.55,46.39
6.205,0.000,0.000,85.72,46.73
6.205,0.000,0.000,85.72,46.73
6.229,0.000,0.000,85.95,46.76
6.229,0.000,0.000,85.95,46.76
6.236,0.000,0.000,86.28,46.28
6.236,0.000,0.000,86.28,46.28
6.252,0.000,0.000,86.49,45.97
6.252,0.000,0.000,86.49,45.97
6.279,0.000,0.000,86.62,46.04
6.279,0.000,0.000,86.62,46.04
6.284,0.000,0.000,86.73,46.35
6.284,0.000,0.000,86.73,46.35
6.301,0.000,0.000,86.86,46.72
6.301,0.000,0.000,86.86,46.72
6.329,0.000,0.000,86.99,47.36
6.329,0.000,0.000,86.99,47.36
6.333,0.000,0.000,87.11,47.68
6.333,0.000,0.000,87.11,47.68
6.348,0.000,0.000,87.19,47.77
6.348,0.000,0.000,87.19,47.77
6.379,0.000,0.000,87.23,48.09
6.379,0.000,0.000,87.23,48.09
6.381,0.000,0.000,87.25,48.39
6.381,0.000,0.000,87.25,48.39
6.396,0.000,0.000,87.25,48.85
6.396,0.000,0.000,87.25,48.85
6.429,0.000,0.000,87.25,49.27
6.429,0.000,0.000,87.25,49.27
6.430,0.000,0.000,87.24,49.61
6.430,0.000,0.000,87.24,49.61
6.445,0.000,0.000,87.22,49.78
6.445,0.000,0.000,87.22,49.78
6.475,0.000,0.000,87.16,50.09
6.475,0.000,0.000,87.16,50.09
6.480,0.000,0.000,87.01,50.54
6.480,0.000,0.000,87.01,50.54
6.493,0.000,0.000,86.78,51.51
6.493,0.000,0.000,86.78,51.51
6.517,0.000,0.000,86.45,52.61
6.517,0.000,0.000,86.45,52.61
6.529,0.000,0.000,85.99,54.38
6.529,0.000,0.000,85.99,54.38
6.541,0.000,0.000,85.48,56.29
6.541,0.000,0.000,85.48,56.29
6.557,0.000,0.000,84.85,58.40
6.557,0.000,0.000,84.85,58.40
6.579,0.000,0.000,84.13,60.08
6.579,0.000,0.000,84.13,60.08
6.589,0.000,0.000,83.36,62.50
6.589,0.000,0.000,83.36,62.50
6.605,0.000,0.000,82.68,63.50
6.605,0.000,0.000,82.68,63.50
6.629,0.000,0.000,81.89,64.78
6.629,0.000,0.000,81.89,64.78
6.636,0.000,0.000,80.96,66.25
6.636,0.000,0.000,80.96,66.25
6.653,0.000,0.000,79.86,68.20
6.653,0.000,0.000,79.86,68.20
6.679,0.000,0.000,78.77,69.05
6.679,0.000,0.000,78.77,69.05
6.685,0.000,0.000,77.81,70.95
6.685,0.000,0.000,77.81,70.95
6.701,0.000,0.000,76.81,71.97
6.701,0.000,0.000,76.81,71.97
6.729,0.000,0.000,75.71,73.07
6.729,0.000,0.000,75.71,73.07
6.733,0.000,0.000,74.43,74.15
6.733,0.000,0.000,74.43,74.15
6.749,0.000,0.000,73.20,75.30
6.749,0.000,0.000,73.20,75.30
6.781,0.000,0.000,72.07,74.84
6.781,0.000,0.000,72.07,74.84
6.782,0.000,0.000,71.01,76.42
6.782,0.000,0.000,71.01,76.42
6.797,0.000,0.000,69.87,76.42
6.797,0.000,0.000,69.87,76.42
6.829,0.000,0.000,68.58,76.89
6.829,0.000,0.000,68.58,76.89
6.831,0.000,0.000,67.44,75.96
6.831,0.000,0.000,67.44,75.96
6.845,0.000,0.000,66.48,76.27
6.845,0.000,0.000,66.48,76.27
6.868,0.000,0.000,65.53,74.31
6.868,0.000,0.000,65.53,74.31
6.881,0.000,0.000,64.51,73.61
6.881,0.000,0.000,64.51,73.61
6.893,0.000,0.000,63.41,72.56
6.893,0.000,0.000,63.41,72.56
6.910,0.000,0.000,62.22,73.16
6.910,0.000,0.000,62.22,73.16
6.930,0.000,0.000,60.99,73.96
6.930,0.000,0.000,60.99,73.96
6.941,0.000,0.000,59.79,76.10
6.941,0.000,0.000,59.79,76.10
6.958,0.000,0.000,58.49,77.35
6.958,0.000,0.000,58.49,77.35
7.003,0.000,0.000,57.20,74.85
7.003,0.000,0.000,57.20,74.85
7.003,0.000,0.000,56.05,100.00
7.004,0.000,0.000,56.05,100.00
7.005,0.000,0.000,54.98,100.00
7.005,0.000,0.000,54.98,100.00
7.043,0.000,0.000,53.88,100.00
7.043,0.000,0.000,53.88,100.00
7.050,0.000,0.000,52.66,100.00
7.050,0.000,0.000,52.66,100.00
7.063,0.000,0.000,51.33,100.00
7.063,0.000,0.000,51.33,100.00
7.086,0.000,0.000,49.85,78.74
7.086,0.000,0.000,49.85,78.74
7.087,0.000,0.000,48.37,81.22
7.087,0.000,0.000,48.37,81.22
7.101,0.000,0.000,47.03,84.31
7.101,0.000,0.000,47.03,84.31
7.132,0.000,0.000,45.82,81.56
7.132,0.000,0.000,45.82,81.56
7.133,0.000,0.000,44.70,80.46
7.133,0.000,0.000,44.70,80.46
7.148,0.000,0.000,43.52,78.45
7.148,0.000,0.000,43.52,78.45
7.178,0.000,0.000,42.35,75.23
7.178,0.000,0.000,42.35,75.23
7.180,0.000,0.000,41.16,74.32
7.180,0.000,0.000,41.16,74.32
7.196,0.000,0.000,39.76,74.94
7.196,0.000,0.000,39.76,74.94
7.229,0.000,0.000,38.41,73.46
7.229,0.000,0.000,38.41,73.46
7.230,0.000,0.000,37.21,72.57
7.230,0.000,0.000,37.21,72.57
7.245,0.000,0.000,35.99,72.50
7.245,0.000,0.000,35.99,72.50
7.286,0.000,0.000,34.91,69.32
7.286,0.000,0.000,34.91,69.32
7.303,0.000,0.000,33.81,64.89
7.303,0.000,0.000,33.81,64.89
7.303,0.000,0.000,32.62,64.67
7.303,0.000,0.000,32.62,64.67
7.308,0.000,0.000,31.24,67.76
7.308,0.000,0.000,31.24,67.76
7.329,0.000,0.000,29.68,66.70
7.329,0.000,0.000,29.68,66.70
7.341,0.000,0.000,28.36,66.08
7.341,0.000,0.000,28.36,66.08
7.357,0.000,0.000,27.37,65.62
7.357,0.000,0.000,27.37,65.62
7.379,0.000,0.000,26.56,60.69
7.379,0.000,0.000,26.56,60.69
7.388,0.000,0.000,25.88,53.40
7.388,0.000,0.000,25.88,53.40
7.404,0.000,0.000,25.33,49.00
7.404,0.000,0.000,25.33,49.00
7.428,0.000,0.000,24.92,44.94
7.428,0.000,0.000,24.92,44.94
7.436,0.000,0.000,24.58,42.60
7.436,0.000,0.000,24.58,42.60
7.452,0.000,0.000,24.17,41.03
7.452,0.000,0.000,24.17,41.03
7.479,0.000,0.000,23.87,39.18
7.479,0.000,0.000,23.87,39.18
7.485,0.000,0.000,23.65,37.97
7.485,0.000,0.000,23.65,37.97
7.501,0.000,0.000,23.59,37.16
7.501,0.000,0.000,23.59,37.16
7.529,0.000,0.000,23.70,35.85
7.529,0.000,0.000,23.70,35.85
7.533,0.000,0.000,23.91,34.54
7.533,0.000,0.000,23.91,34.54
7.549,0.000,0.000,24.22,33.52
7.549,0.000,0.000,24.22,33.52
7.587,0.000,0.000,24.63,32.47
7.587,0.000,0.000,24.63,32.47
7.602,0.000,0.000,25.27,31.98
7.602,0.000,0.000,25.27,31.98
7.603,0.000,0.000,26.09,30.82
7.603,0.000,0.000,26.09,30.82
7.629,0.000,0.000,26.97,30.55
7.629,0.000,0.000,26.97,30.55
7.630,0.000,0.000,27.97,29.75
7.630,0.000,0.000,27.97,29.75
7.644,0.000,0.000,29.03,29.53
7.644,0.000,0.000,29.03,29.53
7.667,0.000,0.000,30.14,29.50
7.667,0.000,0.000,30.14,29.50
7.680,0.000,0.000,31.31,30.36
7.680,0.000,0.000,31.31,30.36
7.693,0.000,0.000,32.57,30.21
7.693,0.000,0.000,32.57,30.21
7.709,0.000,0.000,33.97,30.81
7.709,0.000,0.000,33.97,30.81
7.753,0.000,0.000,35.31,31.38
7.753,0.000,0.000,35.31,31.38
7.753,0.000,0.000,36.56,31.88
7.753,0.000,0.000,36.56,31.88
7.757,0.000,0.000,37.84,31.94
7.757,0.000,0.000,37.84,31.94
7.779,0.000,0.000,39.17,32.72
7.779,0.000,0.000,39.17,32.72
7.788,0.000,0.000,40.52,33.08
7.788,0.000,0.000,40.52,33.08
7.805,0.000,0.000,41.82,33.45
7.805,0.000,0.000,41.82,33.45
7.829,0.000,0.000,43.18,33.51
7.829,0.000,0.000,43.18,33.51
7.836,0.000,0.000,44.57,33.91
7.836,0.000,0.000,44.57,33.91
7.853,0.000,0.000,45.89,34.10
7.853,0.000,0.000,45.89,34.10
7.879,0.000,0.000,47.08,34.66
7.879,0.000,0.000,47.08,34.66
7.884,0.000,0.000,48.17,34.75
7.884,0.000,0.000,48.17,34.75
7.901,0.000,0.000,49.12,35.43
7.901,0.000,0.000,49.12,35.43
7.929,0.000,0.000,49.98,36.21
7.929,0.000,0.000,49.98,36.21
7.932,0.000,0.000,50.79,36.88
7.932,0.000,0.000,50.79,36.88
7.949,0.000,0.000,51.56,37.58
7.949,0.000,0.000,51.56,37.58
7.979,0.000,0.000,52.36,38.55
7.979,0.000,0.000,52.36,38.55
7.980,0.000,0.000,53.11,38.64
7.980,0.000,0.000,53.11,38.64
7.997,0.000,0.000,53.84,38.92
7.997,0.000,0.000,53.84,38.92
8.029,0.000,0.000,54.56,39.26
8.029,0.000,0.000,54.56,39.26
8.031,0.000,0.000,55.30,39.22
8.031,0.000,0.000,55.30,39.22
8.044,0.000,0.000,56.00,39.20
8.044,0.000,0.000,56.00,39.20
8.067,0.000,0.000,56.60,39.80
8.067,0.000,0.000,56.60,39.80
8.081,0.000,0.000,57.20,40.27
8.081,0.000,0.000,57.20,40.27
8.094,0.000,0.000,57.85,40.14
8.094,0.000,0.000,57.85,40.14
8.109,0.000,0.000,58.51,40.23
8.109,0.000,0.000,58.51,40.23
8.129,0.000,0.000,59.22,40.37
8.129,0.000,0.000,59.22,40.37
8.141,0.000,0.000,59.89,40.17
8.141,0.000,0.000,59.89,40.17
8.157,0.000,0.000,60.49,39.95
8.157,0.000,0.000,60.49,39.95
8.180,0.000,0.000,61.05,40.52
8.180,0.000,0.000,61.05,40.52
8.189,0.000,0.000,61.71,40.41
8.189,0.000,0.000,61.71,40.41
8.205,0.000,0.000,62.52,40.08
8.205,0.000,0.000,62.52,40.08
8.229,0.000,0.000,63.40,39.60
8.229,0.000,0.000,63.40,39.60
8.236,0.000,0.000,64.21,39.17
8.236,0.000,0.000,64.21,39.17
8.252,0.000,0.000,64.85,38.84
8.252,0.000,0.000,64.85,38.84
8.279,0.000,0.000,65.34,39.51
8.279,0.000,0.000,65.34,39.51
8.284,0.000,0.000,65.79,40.21
8.284,0.000,0.000,65.79,40.21
8.301,0.000,0.000,66.43,40.90
8.301,0.000,0.000,66.43,40.90
8.328,0.000,0.000,67.26,40.83
8.328,0.000,0.000,67.26,40.83
8.333,0.000,0.000,68.13,40.30
8.333,0.000,0.000,68.13,40.30
8.348,0.000,0.000,68.98,39.33
8.348,0.000,0.000,68.98,39.33
8.376,0.000,0.000,69.76,38.91
8.376,0.000,0.000,69.76,38.91
8.380,0.000,0.000,70.43,38.59
8.380,0.000,0.000,70.43,38.59
8.397,0.000,0.000,71.05,39.07
8.397,0.000,0.000,71.05,39.07
8.428,0.000,0.000,71.73,39.60
8.428,0.000,0.000,71.73,39.60
8.430,0.000,0.000,72.50,39.70
8.430,0.000,0.000,72.50,39.70
8.444,0.000,0.000,73.40,39.25
8.444,0.000,0.000,73.40,39.25
8.468,0.000,0.000,74.24,39.11
8.468,0.000,0.000,74.24,39.11
8.480,0.000,0.000,74.90,39.12
8.480,0.000,0.000,74.90,39.12
8.492,0.000,0.000,75.37,39.32
8.492,0.000,0.000,75.37,39.32
8.510,0.000,0.000,75.75,40.29
8.510,0.000,0.000,75.75,40.29
8.528,0.000,0.000,76.09,41.74
8.528,0.000,0.000,76.09,41.74
8.541,0.000,0.000,76.44,42.98
8.541,0.000,0.000,76.44,42.98
8.557,0.000,0.000,76.94,43.24
8.557,0.000,0.000,76.94,43.24
8.576,0.000,0.000,77.53,43.01
8.576,0.000,0.000,77.53,43.01
8.589,0.000,0.000,78.14,42.47
8.589,0.000,0.000,78.14,42.47
8.604,0.000,0.000,78.70,41.81
8.604,0.000,0.000,78.70,41.81
8.626,0.000,0.000,79.08,41.85
8.626,0.000,0.000,79.08,41.85
8.636,0.000,0.000,79.33,42.37
8.636,0.000,0.000,79.33,42.37
8.653,0.000,0.000,79.50,43.63
8.653,0.000,0.000,79.50,43.63
8.701,0.000,0.000,79.70,44.80
8.701,0.000,0.000,79.70,44.80
8.701,0.000,0.000,80.14,45.20
8.701,0.000,0.000,80.14,45.20
8.703,0.000,0.000,80.86,43.82
8.703,0.000,0.000,80.86,43.82
8.729,0.000,0.000,81.63,42.50
8.729,0.000,0.000,81.63,42.50
8.733,0.000,0.000,82.23,41.37
8.733,0.000,0.000,82.23,41.37
8.749,0.000,0.000,82.66,40.75
8.749,0.000,0.000,82.66,40.75
8.781,0.000,0.000,83.05,41.04
8.781,0.000,0.000,83.05,41.04
8.782,0.000,0.000,83.57,41.47
8.782,0.000,0.000,83.57,41.47
8.797,0.000,0.000,84.18,41.84
8.797,0.000,0.000,84.18,41.84
8.833,0.000,0.000,84.94,41.56
8.833,0.000,0.000,84.94,41.56
8.833,0.000,0.000,85.70,40.71
8.833,0.000,0.000,85.70,40.71
8.845,0.000,0.000,86.38,39.82
8.845,0.000,0.000,86.38,39.82
8.878,0.000,0.000,86.82,40.30
8.878,0.000,0.000,86.82,40.30
8.882,0.000,0.000,86.92,41.57
8.882,0.000,0.000,86.92,41.57
8.893,0.000,0.000,86.87,43.61
8.893,0.000,0.000,86.87,43.61
8.909,0.000,0.000,86.75,46.30
8.910,0.000,0.000,86.75,46.30
8.933,0.000,0.000,86.54,49.26
8.933,0.000,0.000,86.54,49.26
8.942,0.000,0.000,86.16,52.18
8.942,0.000,0.000,86.16,52.18
8.957,0.000,0.000,85.51,55.10
8.957,0.000,0.000,85.51,55.10
8.986,0.000,0.000,84.75,57.32
8.986,0.000,0.000,84.75,57.32
8.988,0.000,0.000,84.02,61.51
8.988,0.000,0.000,84.02,61.51
9.005,0.000,0.000,83.28,63.84
9.005,0.000,0.000,83.28,63.84
9.032,0.000,0.000,82.63,64.66
9.032,0.000,0.000,82.63,64.66
9.036,0.000,0.000,82.02,65.21
9.036,0.000,0.000,82.02,65.21
9.053,0.000,0.000,81.45,64.93
9.053,0.000,0.000,81.45,64.93
9.082,0.000,0.000,80.97,62.20
9.082,0.000,0.000,80.97,62.20
9.084,0.000,0.000,80.50,61.13
9.084,0.000,0.000,80.50,61.13
9.100,0.000,0.000,80.05,60.67
9.100,0.000,0.000,80.05,60.67
9.132,0.000,0.000,79.59,58.99
9.132,0.000,0.000,79.59,58.99
9.134,0.000,0.000,79.08,59.28
9.134,0.000,0.000,79.08,59.28
9.148,0.000,0.000,78.51,59.58
9.148,0.000,0.000,78.51,59.58
9.181,0.000,0.000,77.91,59.61
9.181,0.000,0.000,77.91,59.61
9.183,0.000,0.000,77.27,61.00
9.183,0.000,0.000,77.27,61.00
9.197,0.000,0.000,76.51,62.98
9.197,0.000,0.000,76.51,62.98
9.232,0.000,0.000,75.63,64.39
9.232,0.000,0.000,75.63,64.39
9.232,0.000,0.000,74.67,66.20
9.232,0.000,0.000,74.67,66.20
9.245,0.000,0.000,73.58,69.11
9.245,0.000,0.000,73.58,69.11
9.278,0.000,0.000,72.33,71.49
9.278,0.000,0.000,72.33,71.49
9.282,0.000,0.000,71.00,73.69
9.282,0.000,0.000,71.00,73.69
9.293,0.000,0.000,69.77,76.30
9.293,0.000,0.000,69.77,76.30
9.312,0.000,0.000,68.61,77.73
9.312,0.000,0.000,68.61,77.73
9.350,0.000,0.000,67.42,77.36
9.351,0.000,0.000,67.42,77.36
9.351,0.000,0.000,66.29,76.96
9.351,0.000,0.000,66.29,76.96
9.357,0.000,0.000,65.20,77.35
9.357,0.000,0.000,65.20,77.35
9.379,0.000,0.000,64.11,74.85
9.379,0.000,0.000,64.11,74.85
9.388,0.000,0.000,62.98,75.94
9.388,0.000,0.000,62.98,75.94
9.405,0.000,0.000,61.77,77.00
9.405,0.000,0.000,61.77,77.00
9.429,0.000,0.000,60.49,77.44
9.429,0.000,0.000,60.49,77.44
9.436,0.000,0.000,59.22,77.82
9.436,0.000,0.000,59.22,77.82
9.452,0.000,0.000,58.11,78.85
9.452,0.000,0.000,58.11,78.85
9.479,0.000,0.000,57.07,75.89
9.479,0.000,0.000,57.07,75.89
9.485,0.000,0.000,56.00,76.32
9.485,0.000,0.000,56.00,76.32
9.500,0.000,0.000,54.86,76.02
9.501,0.000,0.000,54.86,76.02
9.528,0.000,0.000,53.63,75.25
9.528,0.000,0.000,53.63,75.25
9.532,0.000,0.000,52.46,75.67
9.532,0.000,0.000,52.46,75.67
9.548,0.000,0.000,51.38,76.83
9.548,0.000,0.000,51.38,76.83
9.578,0.000,0.000,50.26,75.37
9.578,0.000,0.000,50.26,75.37
9.580,0.000,0.000,49.08,76.17
9.580,0.000,0.000,49.08,76.17
9.596,0.000,0.000,47.86,76.13
9.596,0.000,0.000,47.86,76.13
9.628,0.000,0.000,46.79,75.31
9.628,0.000,0.000,46.79,75.31
9.629,0.000,0.000,45.90,73.97
9.629,0.000,0.000,45.90,73.97
9.644,0.000,0.000,45.11,72.62
9.644,0.000,0.000,45.11,72.62
9.667,0.000,0.000,44.33,69.45
9.667,0.000,0.000,44.33,69.45
9.679,0.000,0.000,43.53,66.48
9.679,0.000,0.000,43.53,66.48
9.692,0.000,0.000,42.57,65.94
9.692,0.000,0.000,42.57,65.94
9.716,0.000,0.000,41.51,65.92
9.716,0.000,0.000,41.51,65.92
9.729,0.000,0.000,40.38,67.12
9.729,0.000,0.000,40.38,67.12
9.741,0.000,0.000,39.30,67.83
9.741,0.000,0.000,39.30,67.83
9.757,0.000,0.000,38.30,68.44
9.757,0.000,0.000,38.30,68.44
9.781,0.000,0.000,37.29,66.50
9.781,0.000,0.000,37.29,66.50
9.789,0.000,0.000,36.26,67.11
9.789,0.000,0.000,36.26,67.11
9.805,0.000,0.000,35.13,65.75
9.805,0.000,0.000,35.13,65.75
9.829,0.000,0.000,33.89,65.14
9.829,0.000,0.000,33.89,65.14
9.837,0.000,0.000,32.66,64.82
9.837,0.000,0.000,32.66,64.82
9.853,0.000,0.000,31.48,65.05
9.853,0.000,0.000,31.48,65.05
9.879,0.000,0.000,30.34,61.98
9.879,0.000,0.000,30.34,61.98
9.885,0.000,0.000,29.39,60.46
9.885,0.000,0.000,29.39,60.46
9.901,0.000,0.000,28.66,57.34
9.901,0.000,0.000,28.66,57.34
9.929,0.000,0.000,28.03,53.88
9.929,0.000,0.000,28.03,53.88
9.933,0.000,0.000,27.50,50.57
9.933,0.000,0.000,27.50,50.57
9.949,0.000,0.000,27.23,47.61
9.949,0.000,0.000,27.23,47.61
9.986,0.000,0.000,27.14,44.11
9.986,0.000,0.000,27.14,44.11
10.000,0.000,0.000,27.22,41.68
10.000,0.000,0.000,27.22,41.68
10.000,0.000,0.000,27.40,39.34
10.000,0.000,0.000,27.40,39.34
10.029,0.000,0.000,27.68,37.39
10.029,0.000,0.000,27.68,37.39
10.030,0.000,0.000,28.08,36.10
10.030,0.000,0.000,28.08,36.10
10.044,0.000,0.000,28.59,35.08
10.044,0.000,0.000,28.59,35.08
10.068,0.000,0.000,29.10,34.50
10.068,0.000,0.000,29.10,34.50
10.080,0.000,0.000,29.54,34.50
10.080,0.000,0.000,29.54,34.50
10.093,0.000,0.000,29.98,34.51
10.093,0.000,0.000,29.98,34.51
10.118,0.000,0.000,30.49,34.73
10.118,0.000,0.000,30.49,34.73
10.129,0.000,0.000,31.20,34.84
10.129,0.000,0.000,31.20,34.84
10.142,0.000,0.000,32.17,34.54
10.142,0.000,0.000,32.17,34.54
10.157,0.000,0.000,33.23,33.96
10.157,0.000,0.000,33.23,33.96
10.181,0.000,0.000,34.25,33.91
10.181,0.000,0.000,34.25,33.91
10.189,0.000,0.000,35.23,33.10
10.189,0.000,0.000,35.23,33.10
10.205,0.000,0.000,36.20,33.26
10.205,0.000,0.000,36.20,33.26
10.231,0.000,0.000,37.24,33.67
10.231,0.000,0.000,37.24,33.67
10.237,0.000,0.000,38.37,34.05
10.237,0.000,0.000,38.37,34.05
10.252,0.000,0.000,39.54,33.93
10.252,0.000,0.000,39.54,33.93
10.280,0.000,0.000,40.74,34.69
10.280,0.000,0.000,40.74,34.69
10.284,0.000,0.000,41.94,34.38
10.284,0.000,0.000,41.94,34.38
10.301,0.000,0.000,43.18,34.53
10.301,0.000,0.000,43.18,34.53
10.327,0.000,0.000,44.38,34.61
10.327,0.000,0.000,44.38,34.61
10.333,0.000,0.000,45.48,35.04
10.333,0.000,0.000,45.48,35.04
10.349,0.000,0.000,46.51,35.15
10.349,0.000,0.000,46.51,35.15
10.386,0.000,0.000,47.50,35.91
10.386,0.000,0.000,47.50,35.91
10.400,0.000,0.000,48.39,36.69
10.400,0.000,0.000,48.39,36.69
10.400,0.000,0.000,49.23,37.00
10.400,0.000,0.000,49.23,37.00
10.436,0.000,0.000,50.10,37.44
10.436,0.000,0.000,50.10,37.44
10.436,0.000,0.000,50.98,37.66
10.436,0.000,0.000,50.98,37.66
10.444,0.000,0.000,51.85,37.71
10.444,0.000,0.000,51.85,37.71
10.467,0.000,0.000,52.68,37.50
10.467,0.000,0.000,52.68,37.50
10.480,0.000,0.000,53.44,38.35
10.480,0.000,0.000,53.44,38.35
10.492,0.000,0.000,54.09,38.41
10.492,0.000,0.000,54.09,38.41
10.512,0.000,0.000,54.70,39.14
10.512,0.000,0.000,54.70,39.14
10.570,0.000,0.000,55.30,40.09
10.570,0.000,0.000,55.30,40.09
10.570,0.000,0.000,56.08,39.76
10.570,0.000,0.000,56.08,39.76
10.570,0.000,0.000,56.98,39.36
10.570,0.000,0.000,56.98,39.36
10.573,0.000,0.000,57.83,39.05
10.573,0.000,0.000,57.83,39.05
10.594,0.000,0.000,58.58,38.81
10.594,0.000,0.000,58.58,38.81
10.605,0.000,0.000,59.25,38.47
10.605,0.000,0.000,59.25,38.47
10.628,0.000,0.000,59.83,39.21
10.628,0.000,0.000,59.83,39.21
10.636,0.000,0.000,60.44,39.73
10.636,0.000,0.000,60.44,39.73
10.652,0.000,0.000,61.14,40.19
10.652,0.000,0.000,61.14,40.19
10.677,0.000,0.000,61.87,40.29
10.677,0.000,0.000,61.87,40.29
10.684,0.000,0.000,62.62,39.94
10.684,0.000,0.000,62.62,39.94
10.700,0.000,0.000,63.36,39.65
10.700,0.000,0.000,63.36,39.65
10.727,0.000,0.000,64.13,39.34
10.727,0.000,0.000,64.13,39.34
10.732,0.000,0.000,64.94,39.10
10.732,0.000,0.000,64.94,39.10
10.748,0.000,0.000,65.86,38.54
10.748,0.000,0.000,65.86,38.54
10.779,0.000,0.000,66.83,38.57
10.779,0.000,0.000,66.83,38.57
10.780,0.000,0.000,67.71,37.91
10.780,0.000,0.000,67.71,37.91
10.796,0.000,0.000,68.55,37.74
10.796,0.000,0.000,68.55,37.74
10.828,0.000,0.000,69.32,37.98
10.829,0.000,0.000,69.32,37.98
10.830,0.000,0.000,69.92,38.52
10.830,0.000,0.000,69.92,38.52
10.845,0.000,0.000,70.45,39.14
10.845,0.000,0.000,70.45,39.14
10.888,0.000,0.000,70.91,40.63
10.888,0.000,0.000,70.91,40.63
10.905,0.000,0.000,71.39,41.94
10.905,0.000,0.000,71.39,41.94
10.905,0.000,0.000,71.92,41.28
10.905,0.000,0.000,71.92,41.28
10.917,0.000,0.000,72.45,41.32
10.917,0.000,0.000,72.45,41.32
10.929,0.000,0.000,73.03,41.36
10.929,0.000,0.000,73.03,41.36
10.940,0.000,0.000,73.62,40.51
10.940,0.000,0.000,73.62,40.51
10.957,0.000,0.000,74.17,40.05
10.957,0.000,0.000,74.17,40.05
10.977,0.000,0.000,74.75,40.89
10.977,0.000,0.000,74.75,40.89
10.989,0.000,0.000,75.40,40.84
10.989,0.000,0.000,75.40,40.84
11.004,0.000,0.000,76.06,40.44
11.004,0.000,0.000,76.06,40.44
11.027,0.000,0.000,76.66,41.01
11.027,0.000,0.000,76.66,41.01
11.036,0.000,0.000,77.27,40.55
11.036,0.000,0.000,77.27,40.55
11.052,0.000,0.000,77.92,40.35
11.052,0.000,0.000,77.92,40.35
11.077,0.000,0.000,78.59,40.51
11.077,0.000,0.000,78.59,40.51
11.084,0.000,0.000,79.20,40.48
11.084,0.000,0.000,79.20,40.48
11.100,0.000,0.000,79.72,40.48
11.100,0.000,0.000,79.72,40.48
11.127,0.000,0.000,80.25,40.91
11.127,0.000,0.000,80.25,40.91
11.132,0.000,0.000,80.82,41.13
11.132,0.000,0.000,80.82,41.13
11.149,0.000,0.000,81.49,41.03
11.149,0.000,0.000,81.49,41.03
