Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
26.929,0.000,0.000,24.54,25.66
26.933,0.000,0.000,25.53,25.82
26.934,0.000,0.000,25.53,25.95
26.935,0.000,0.000,25.53,26.05
26.936,0.000,0.000,25.53,26.14
26.938,0.000,0.000,26.50,26.35
26.939,0.000,0.000,26.50,26.53
26.965,0.000,0.000,27.55,26.81
26.966,0.000,0.000,27.55,27.04
26.984,0.000,0.000,28.66,27.33
26.985,0.000,0.000,28.66,27.57
26.985,0.000,0.000,28.66,27.75
26.986,0.000,0.000,28.66,27.90
26.987,0.000,0.000,29.80,28.20
26.988,0.000,0.000,29.80,28.43
26.995,0.000,0.000,30.96,28.72
26.997,0.000,0.000,30.96,28.95
27.027,0.000,0.000,32.09,29.21
27.029,0.000,0.000,32.09,29.42
27.030,0.000,0.000,32.09,29.59
27.034,0.000,0.000,32.09,29.72
27.038,0.000,0.000,33.27,29.93
27.044,0.000,0.000,33.27,30.09
27.045,0.000,0.000,33.27,30.22
27.046,0.000,0.000,33.27,30.33
27.051,0.000,0.000,33.27,30.41
27.051,0.000,0.000,33.27,30.48
27.053,0.000,0.000,34.52,30.66
27.054,0.000,0.000,34.52,30.80
27.056,0.000,0.000,34.52,30.92
27.061,0.000,0.000,34.52,31.01
27.071,0.000,0.000,35.75,31.15
27.077,0.000,0.000,35.75,31.26
27.085,0.000,0.000,35.75,31.35
27.086,0.000,0.000,35.75,31.43
27.104,0.000,0.000,37.00,31.62
27.105,0.000,0.000,37.00,31.77
27.107,0.000,0.000,37.00,31.90
27.111,0.000,0.000,37.00,31.99
27.112,0.000,0.000,38.22,32.15
27.117,0.000,0.000,38.22,32.27
27.118,0.000,0.000,38.22,32.37
27.118,0.000,0.000,38.22,32.45
27.121,0.000,0.000,39.39,32.63
27.122,0.000,0.000,39.39,32.78
27.124,0.000,0.000,40.51,32.99
27.127,0.000,0.000,40.51,33.16
27.129,0.000,0.000,40.51,33.30
27.130,0.000,0.000,40.51,33.41
27.176,0.000,0.000,41.75,33.55
27.184,0.000,0.000,41.75,33.67
27.185,0.000,0.000,41.75,33.76
27.186,0.000,0.000,41.75,33.83
27.188,0.000,0.000,42.90,34.00
27.195,0.000,0.000,42.90,34.14
27.200,0.000,0.000,44.05,34.35
27.201,0.000,0.000,44.05,34.52
27.202,0.000,0.000,45.12,34.65
27.203,0.000,0.000,45.12,34.75
27.204,0.000,0.000,45.12,34.83
27.205,0.000,0.000,45.12,34.89
27.210,0.000,0.000,46.14,35.02
27.212,0.000,0.000,46.14,35.12
27.213,0.000,0.000,46.14,35.20
27.217,0.000,0.000,46.14,35.26
27.219,0.000,0.000,47.18,35.40
27.220,0.000,0.000,47.18,35.51
27.221,0.000,0.000,47.18,35.60
27.222,0.000,0.000,47.18,35.67
27.253,0.000,0.000,48.20,35.80
27.254,0.000,0.000,48.20,35.91
27.258,0.000,0.000,48.20,35.99
27.259,0.000,0.000,48.20,36.06
27.264,0.000,0.000,49.31,36.14
27.270,0.000,0.000,49.31,36.20
27.271,0.000,0.000,50.44,36.20
27.272,0.000,0.000,50.44,36.20
27.272,0.000,0.000,50.44,36.20
27.275,0.000,0.000,50.44,36.20
27.288,0.000,0.000,51.56,36.16
27.292,0.000,0.000,51.56,36.13
27.304,0.000,0.000,51.56,36.10
27.309,0.000,0.000,51.56,36.08
27.314,0.000,0.000,52.57,36.15
27.318,0.000,0.000,52.57,36.21
27.321,0.000,0.000,53.54,36.07
27.327,0.000,0.000,53.54,35.96
27.329,0.000,0.000,53.54,35.87
27.332,0.000,0.000,53.54,35.80
27.335,0.000,0.000,54.48,35.78
27.336,0.000,0.000,54.48,35.77
27.337,0.000,0.000,54.48,35.76
27.342,0.000,0.000,54.48,35.75
27.354,0.000,0.000,55.44,35.94
27.355,0.000,0.000,55.44,36.09
27.388,0.000,0.000,56.41,36.16
27.393,0.000,0.000,56.41,36.21
27.396,0.000,0.000,56.41,36.25
27.400,0.000,0.000,56.41,36.28
27.403,0.000,0.000,57.33,36.33
27.404,0.000,0.000,57.33,36.37
27.405,0.000,0.000,58.25,36.45
27.406,0.000,0.000,58.25,36.51
27.408,0.000,0.000,58.25,36.56
27.411,0.000,0.000,58.25,36.61
27.413,0.000,0.000,59.15,36.65
27.417,0.000,0.000,59.15,36.69
27.428,0.000,0.000,59.15,36.73
27.436,0.000,0.000,59.15,36.75
27.451,0.000,0.000,60.01,36.74
27.451,0.000,0.000,60.01,36.74
27.452,0.000,0.000,60.01,36.73
27.453,0.000,0.000,60.01,36.73
27.468,0.000,0.000,60.85,36.88
27.469,0.000,0.000,60.85,37.01
27.470,0.000,0.000,60.85,37.11
27.470,0.000,0.000,60.85,37.19
27.472,0.000,0.000,61.72,37.18
27.473,0.000,0.000,61.72,37.17
27.477,0.000,0.000,61.72,37.17
27.478,0.000,0.000,61.72,37.16
27.483,0.000,0.000,62.58,37.35
27.484,0.000,0.000,62.58,37.50
27.485,0.000,0.000,62.58,37.62
27.485,0.000,0.000,62.58,37.72
27.487,0.000,0.000,63.42,37.81
27.488,0.000,0.000,63.42,37.88
27.524,0.000,0.000,64.27,37.93
27.529,0.000,0.000,64.27,37.97
27.530,0.000,0.000,64.27,38.01
27.531,0.000,0.000,64.27,38.04
27.536,0.000,0.000,65.07,38.08
27.537,0.000,0.000,65.07,38.11
27.538,0.000,0.000,65.07,38.14
27.538,0.000,0.000,65.07,38.16
27.551,0.000,0.000,65.85,38.22
27.552,0.000,0.000,65.85,38.27
27.553,0.000,0.000,65.85,38.31
27.554,0.000,0.000,65.85,38.34
27.568,0.000,0.000,66.61,38.40
27.569,0.000,0.000,66.61,38.45
27.570,0.000,0.000,66.61,38.48
27.571,0.000,0.000,66.61,38.51
27.602,0.000,0.000,67.35,38.56
27.603,0.000,0.000,67.35,38.60
27.604,0.000,0.000,67.35,38.63
27.604,0.000,0.000,67.35,38.66
27.607,0.000,0.000,68.11,38.79
27.611,0.000,0.000,68.11,38.90
27.617,0.000,0.000,68.85,38.95
27.618,0.000,0.000,68.85,38.99
27.619,0.000,0.000,68.85,39.02
27.619,0.000,0.000,68.85,39.04
27.621,0.000,0.000,69.59,39.05
27.622,0.000,0.000,69.59,39.06
27.625,0.000,0.000,69.59,39.07
27.630,0.000,0.000,69.59,39.07
27.650,0.000,0.000,70.29,39.11
27.653,0.000,0.000,70.29,39.13
27.666,0.000,0.000,70.29,39.15
27.667,0.000,0.000,70.29,39.17
27.672,0.000,0.000,70.96,39.22
27.673,0.000,0.000,70.96,39.26
27.675,0.000,0.000,70.96,39.30
27.676,0.000,0.000,70.96,39.32
27.684,0.000,0.000,71.61,39.36
27.685,0.000,0.000,71.61,39.40
27.687,0.000,0.000,72.16,39.54
27.688,0.000,0.000,72.16,39.65
27.721,0.000,0.000,72.70,39.88
27.725,0.000,0.000,72.70,40.06
27.729,0.000,0.000,73.24,40.33
27.734,0.000,0.000,73.24,40.54
27.737,0.000,0.000,73.80,40.65
27.737,0.000,0.000,73.80,40.73
27.799,0.000,0.000,74.32,40.83
27.828,0.000,0.000,74.32,40.91
27.852,0.000,0.000,74.81,41.09
27.853,0.000,0.000,74.81,41.22
27.867,0.000,0.000,75.15,41.40
27.874,0.000,0.000,75.15,41.54
27.892,0.000,0.000,75.44,41.70
27.893,0.000,0.000,75.44,41.82
27.894,0.000,0.000,75.44,41.92
27.896,0.000,0.000,75.44,42.00
27.900,0.000,0.000,75.57,42.43
27.901,0.000,0.000,75.57,42.77
27.902,0.000,0.000,75.57,43.05
27.902,0.000,0.000,75.57,43.27
27.903,0.000,0.000,75.86,43.56
27.904,0.000,0.000,75.86,43.79
27.905,0.000,0.000,75.86,43.98
27.906,0.000,0.000,75.86,44.13
27.907,0.000,0.000,76.07,44.37
27.910,0.000,0.000,76.07,44.57
27.911,0.000,0.000,76.07,44.72
27.912,0.000,0.000,76.07,44.84
27.913,0.000,0.000,76.26,45.05
27.917,0.000,0.000,76.26,45.22
27.919,0.000,0.000,76.26,45.35
27.919,0.000,0.000,76.26,45.45
27.920,0.000,0.000,76.46,45.65
27.921,0.000,0.000,76.46,45.80
27.922,0.000,0.000,76.58,45.93
27.922,0.000,0.000,76.58,46.03
27.924,0.000,0.000,76.58,46.11
27.924,0.000,0.000,76.58,46.17
27.925,0.000,0.000,76.62,46.38
27.929,0.000,0.000,76.62,46.54
27.932,0.000,0.000,76.62,46.68
27.937,0.000,0.000,76.62,46.78
27.938,0.000,0.000,76.63,47.00
27.941,0.000,0.000,76.63,47.18
27.970,0.000,0.000,76.63,47.32
27.972,0.000,0.000,76.63,47.43
27.973,0.000,0.000,76.55,47.70
27.976,0.000,0.000,76.55,47.91
27.979,0.000,0.000,76.55,48.08
27.982,0.000,0.000,76.55,48.21
27.998,0.000,0.000,76.45,48.52
27.999,0.000,0.000,76.45,48.76
28.000,0.000,0.000,76.45,48.95
28.003,0.000,0.000,76.45,49.11
28.004,0.000,0.000,76.29,49.44
28.005,0.000,0.000,76.29,49.70
28.008,0.000,0.000,76.29,49.92
28.010,0.000,0.000,76.29,50.09
28.011,0.000,0.000,76.03,50.43
28.012,0.000,0.000,76.03,50.71
28.013,0.000,0.000,76.03,50.94
28.017,0.000,0.000,76.03,51.12
28.020,0.000,0.000,75.68,51.47
28.021,0.000,0.000,75.68,51.75
28.024,0.000,0.000,75.23,52.32
28.026,0.000,0.000,75.23,52.78
28.074,0.000,0.000,74.72,53.62
28.075,0.000,0.000,74.72,54.28
28.076,0.000,0.000,74.72,54.82
28.077,0.000,0.000,74.72,55.24
28.083,0.000,0.000,74.13,55.79
28.084,0.000,0.000,74.13,56.22
28.087,0.000,0.000,73.47,57.40
28.088,0.000,0.000,73.47,58.34
28.091,0.000,0.000,73.47,59.09
28.094,0.000,0.000,73.47,59.69
28.095,0.000,0.000,72.73,60.61
28.100,0.000,0.000,72.73,61.35
28.101,0.000,0.000,72.73,61.94
28.102,0.000,0.000,72.73,62.41
28.103,0.000,0.000,71.92,63.05
28.104,0.000,0.000,71.92,63.56
28.105,0.000,0.000,71.92,63.97
28.112,0.000,0.000,71.92,64.30
28.123,0.000,0.000,71.05,64.74
28.134,0.000,0.000,71.05,65.09
28.135,0.000,0.000,71.05,65.37
28.136,0.000,0.000,71.05,65.60
28.155,0.000,0.000,70.13,66.26
28.157,0.000,0.000,70.13,66.80
28.159,0.000,0.000,69.12,66.95
28.167,0.000,0.000,69.12,67.06
28.170,0.000,0.000,68.04,67.61
28.171,0.000,0.000,68.04,68.04
28.172,0.000,0.000,68.04,68.39
28.174,0.000,0.000,68.04,68.67
28.179,0.000,0.000,66.91,69.39
28.188,0.000,0.000,66.91,69.96
28.196,0.000,0.000,66.91,70.41
28.199,0.000,0.000,66.91,70.78
28.211,0.000,0.000,65.75,71.30
28.214,0.000,0.000,65.75,71.72
28.218,0.000,0.000,65.75,72.06
28.219,0.000,0.000,65.75,72.33
28.234,0.000,0.000,64.53,72.71
28.235,0.000,0.000,64.53,73.02
28.235,0.000,0.000,63.24,74.05
28.236,0.000,0.000,63.24,74.87
28.241,0.000,0.000,61.95,75.62
28.246,0.000,0.000,61.95,76.22
28.285,0.000,0.000,60.64,76.62
28.286,0.000,0.000,60.64,76.94
28.287,0.000,0.000,59.31,77.79
28.290,0.000,0.000,59.31,78.46
28.291,0.000,0.000,59.31,79.00
28.295,0.000,0.000,59.31,79.43
28.296,0.000,0.000,57.91,80.06
28.297,0.000,0.000,57.91,80.57
28.353,0.000,0.000,56.52,80.79
28.359,0.000,0.000,56.52,80.96
28.360,0.000,0.000,55.12,81.36
28.361,0.000,0.000,55.12,81.69
28.367,0.000,0.000,55.12,81.95
28.368,0.000,0.000,55.12,82.15
28.371,0.000,0.000,53.68,82.33
28.372,0.000,0.000,53.68,82.47
28.375,0.000,0.000,52.26,82.74
28.377,0.000,0.000,52.26,82.96
28.378,0.000,0.000,52.26,83.14
28.379,0.000,0.000,52.26,83.28
28.383,0.000,0.000,50.85,83.58
28.384,0.000,0.000,50.85,83.82
28.385,0.000,0.000,50.85,84.02
28.386,0.000,0.000,50.85,84.18
28.387,0.000,0.000,49.43,84.20
28.388,0.000,0.000,49.43,84.21
28.395,0.000,0.000,49.43,84.23
28.400,0.000,0.000,49.43,84.24
28.422,0.000,0.000,48.06,84.13
28.426,0.000,0.000,48.06,84.05
28.428,0.000,0.000,48.06,83.98
28.430,0.000,0.000,48.06,83.93
28.450,0.000,0.000,46.64,84.10
28.451,0.000,0.000,46.64,84.24
28.452,0.000,0.000,46.64,84.35
28.453,0.000,0.000,46.64,84.44
28.454,0.000,0.000,45.27,83.62
28.455,0.000,0.000,45.27,82.97
28.458,0.000,0.000,43.89,82.89
28.462,0.000,0.000,43.89,82.83
28.463,0.000,0.000,43.89,82.78
28.467,0.000,0.000,43.89,82.74
28.469,0.000,0.000,42.50,82.65
28.469,0.000,0.000,42.50,82.58
28.470,0.000,0.000,42.50,82.52
28.471,0.000,0.000,42.50,82.48
28.502,0.000,0.000,41.18,81.79
28.503,0.000,0.000,41.18,81.25
28.509,0.000,0.000,39.85,80.42
28.510,0.000,0.000,39.85,79.76
28.514,0.000,0.000,38.53,80.06
28.526,0.000,0.000,38.53,80.29
28.532,0.000,0.000,38.53,80.48
28.535,0.000,0.000,38.53,80.63
28.551,0.000,0.000,37.22,79.74
28.552,0.000,0.000,37.22,79.03
28.553,0.000,0.000,37.22,78.47
28.554,0.000,0.000,37.22,78.01
28.573,0.000,0.000,35.89,76.79
28.576,0.000,0.000,35.89,75.82
28.579,0.000,0.000,34.63,76.55
28.583,0.000,0.000,34.63,77.13
28.584,0.000,0.000,34.63,77.59
28.585,0.000,0.000,34.63,77.96
28.588,0.000,0.000,33.39,77.76
28.589,0.000,0.000,33.39,77.60
28.594,0.000,0.000,32.16,76.43
28.595,0.000,0.000,32.16,75.49
28.618,0.000,0.000,32.16,74.74
28.619,0.000,0.000,32.16,74.14
28.635,0.000,0.000,31.00,73.13
28.636,0.000,0.000,31.00,72.31
28.637,0.000,0.000,29.84,71.52
28.638,0.000,0.000,29.84,70.88
28.644,0.000,0.000,28.74,68.74
28.645,0.000,0.000,28.74,67.03
28.650,0.000,0.000,28.74,65.65
28.651,0.000,0.000,28.74,64.55
28.682,0.000,0.000,27.67,63.29
28.683,0.000,0.000,27.67,62.28
28.688,0.000,0.000,27.67,61.47
28.688,0.000,0.000,27.67,60.82
28.694,0.000,0.000,26.65,59.62
28.696,0.000,0.000,26.65,58.65
28.700,0.000,0.000,25.68,57.61
28.701,0.000,0.000,25.68,56.78
28.703,0.000,0.000,24.74,55.71
28.704,0.000,0.000,24.74,54.86
28.722,0.000,0.000,24.74,54.18
28.730,0.000,0.000,24.74,53.63
28.751,0.000,0.000,23.88,52.61
28.753,0.000,0.000,23.88,51.79
28.754,0.000,0.000,23.88,51.14
28.754,0.000,0.000,23.88,50.62
28.755,0.000,0.000,23.07,49.77
28.756,0.000,0.000,23.07,49.10
28.763,0.000,0.000,23.07,48.56
28.764,0.000,0.000,23.07,48.13
28.769,0.000,0.000,22.30,47.39
28.770,0.000,0.000,22.30,46.81
28.772,0.000,0.000,21.61,45.89
28.776,0.000,0.000,21.61,45.16
28.822,0.000,0.000,20.92,44.11
28.828,0.000,0.000,20.92,43.27
28.834,0.000,0.000,20.37,42.31
28.835,0.000,0.000,20.37,41.54
28.835,0.000,0.000,20.37,40.92
28.836,0.000,0.000,20.37,40.42
28.837,0.000,0.000,19.78,39.70
28.838,0.000,0.000,19.78,39.11
28.839,0.000,0.000,19.78,38.65
28.840,0.000,0.000,19.78,38.27
28.845,0.000,0.000,19.26,37.72
28.850,0.000,0.000,19.26,37.28
28.864,0.000,0.000,18.82,36.62
28.868,0.000,0.000,18.82,36.10
28.869,0.000,0.000,18.82,35.68
28.870,0.000,0.000,18.82,35.34
28.891,0.000,0.000,18.45,34.83
28.895,0.000,0.000,18.45,34.42
28.900,0.000,0.000,18.08,33.84
28.902,0.000,0.000,18.08,33.37
28.904,0.000,0.000,17.74,32.80
28.905,0.000,0.000,17.74,32.34
28.907,0.000,0.000,17.74,31.98
28.912,0.000,0.000,17.74,31.69
28.914,0.000,0.000,17.44,31.27
28.917,0.000,0.000,17.44,30.93
28.919,0.000,0.000,17.44,30.66
28.920,0.000,0.000,17.44,30.44
28.952,0.000,0.000,17.18,30.07
28.953,0.000,0.000,17.18,29.78
28.955,0.000,0.000,16.97,29.43
28.957,0.000,0.000,16.97,29.14
28.964,0.000,0.000,16.78,28.84
28.965,0.000,0.000,16.78,28.59
28.978,0.000,0.000,16.78,28.39
28.980,0.000,0.000,16.78,28.24
28.995,0.000,0.000,16.63,27.97
29.000,0.000,0.000,16.63,27.76
29.017,0.000,0.000,16.53,27.49
29.018,0.000,0.000,16.53,27.28
29.019,0.000,0.000,16.53,27.11
29.020,0.000,0.000,16.53,26.97
29.022,0.000,0.000,16.46,26.79
29.023,0.000,0.000,16.46,26.65
29.029,0.000,0.000,16.40,26.46
29.030,0.000,0.000,16.40,26.31
29.031,0.000,0.000,16.40,26.19
29.031,0.000,0.000,16.40,26.09
29.062,0.000,0.000,16.36,25.91
29.065,0.000,0.000,16.36,25.77
29.069,0.000,0.000,16.38,25.60
29.070,0.000,0.000,16.38,25.47
29.070,0.000,0.000,16.48,25.31
29.073,0.000,0.000,16.48,25.19
29.078,0.000,0.000,16.48,25.09
29.079,0.000,0.000,16.48,25.01
29.114,0.000,0.000,16.61,24.92
29.119,0.000,0.000,16.61,24.85
29.121,0.000,0.000,16.75,24.75
29.125,0.000,0.000,16.75,24.68
29.133,0.000,0.000,16.97,24.58
29.134,0.000,0.000,16.97,24.51
29.135,0.000,0.000,16.97,24.45
29.136,0.000,0.000,16.97,24.40
29.137,0.000,0.000,17.17,24.35
29.139,0.000,0.000,17.17,24.32
29.143,0.000,0.000,17.17,24.29
29.146,0.000,0.000,17.17,24.26
29.169,0.000,0.000,17.38,24.26
29.170,0.000,0.000,17.38,24.26
29.171,0.000,0.000,17.38,24.26
29.171,0.000,0.000,17.38,24.26
29.185,0.000,0.000,17.73,24.29
29.186,0.000,0.000,17.73,24.32
29.187,0.000,0.000,18.12,24.33
29.199,0.000,0.000,18.12,24.33
29.200,0.000,0.000,18.12,24.34
29.203,0.000,0.000,18.12,24.34
29.219,0.000,0.000,18.47,24.40
29.220,0.000,0.000,18.47,24.44
29.221,0.000,0.000,18.47,24.48
29.222,0.000,0.000,18.47,24.51
29.239,0.000,0.000,18.86,24.57
29.241,0.000,0.000,18.86,24.63
29.244,0.000,0.000,19.25,24.71
29.246,0.000,0.000,19.25,24.78
29.250,0.000,0.000,19.76,24.80
29.251,0.000,0.000,19.76,24.82
29.253,0.000,0.000,19.76,24.83
29.254,0.000,0.000,19.76,24.84
29.285,0.000,0.000,20.35,24.98
29.286,0.000,0.000,20.35,25.10
29.287,0.000,0.000,21.01,25.17
29.288,0.000,0.000,21.01,25.23
29.295,0.000,0.000,21.01,25.27
29.297,0.000,0.000,21.01,25.30
29.298,0.000,0.000,21.72,25.34
29.303,0.000,0.000,21.72,25.38
29.330,0.000,0.000,22.40,25.47
29.331,0.000,0.000,22.40,25.54
29.337,0.000,0.000,23.15,25.75
29.338,0.000,0.000,23.15,25.92
29.340,0.000,0.000,23.15,26.05
29.344,0.000,0.000,23.15,26.16
29.353,0.000,0.000,23.96,26.20
29.354,0.000,0.000,23.96,26.24
29.354,0.000,0.000,23.96,26.27
29.355,0.000,0.000,23.96,26.29
29.377,0.000,0.000,24.83,26.52
29.379,0.000,0.000,24.83,26.70
29.386,0.000,0.000,25.78,26.93
29.386,0.000,0.000,25.78,27.11
29.418,0.000,0.000,26.68,27.30
29.419,0.000,0.000,26.68,27.44
29.420,0.000,0.000,27.58,27.62
29.421,0.000,0.000,27.58,27.77
29.425,0.000,0.000,27.58,27.89
29.428,0.000,0.000,27.58,27.98
29.434,0.000,0.000,28.51,28.24
29.435,0.000,0.000,28.51,28.44
29.435,0.000,0.000,28.51,28.61
29.436,0.000,0.000,28.51,28.74
29.453,0.000,0.000,29.49,28.90
29.454,0.000,0.000,29.49,29.03
29.483,0.000,0.000,29.49,29.14
29.485,0.000,0.000,29.49,29.22
29.486,0.000,0.000,30.55,29.43
29.486,0.000,0.000,30.55,29.60
29.487,0.000,0.000,30.55,29.74
29.488,0.000,0.000,30.55,29.84
29.494,0.000,0.000,31.65,30.06
29.497,0.000,0.000,31.65,30.23
29.499,0.000,0.000,32.71,30.45
29.502,0.000,0.000,32.71,30.63
29.503,0.000,0.000,32.71,30.77
29.504,0.000,0.000,32.71,30.88
29.507,0.000,0.000,33.82,31.10
29.511,0.000,0.000,33.82,31.27
29.545,0.000,0.000,34.87,31.48
29.550,0.000,0.000,34.87,31.65
29.559,0.000,0.000,35.95,31.87
29.567,0.000,0.000,35.95,32.05
29.568,0.000,0.000,37.03,32.26
29.568,0.000,0.000,37.03,32.43
29.570,0.000,0.000,37.03,32.57
29.571,0.000,0.000,37.03,32.68
29.572,0.000,0.000,38.12,32.87
29.575,0.000,0.000,38.12,33.02
29.584,0.000,0.000,38.12,33.15
29.586,0.000,0.000,38.12,33.24
29.602,0.000,0.000,39.21,33.36
29.602,0.000,0.000,39.21,33.45
29.603,0.000,0.000,39.21,33.52
29.604,0.000,0.000,39.21,33.58
29.627,0.000,0.000,40.28,33.72
29.628,0.000,0.000,40.28,33.83
29.629,0.000,0.000,40.28,33.93
29.632,0.000,0.000,40.28,34.00
29.636,0.000,0.000,41.33,34.18
29.638,0.000,0.000,41.33,34.33
29.643,0.000,0.000,42.43,34.49
29.644,0.000,0.000,42.43,34.61
29.646,0.000,0.000,42.43,34.71
29.650,0.000,0.000,42.43,34.79
29.652,0.000,0.000,43.49,34.92
29.653,0.000,0.000,43.49,35.03
29.653,0.000,0.000,43.49,35.11
29.654,0.000,0.000,43.49,35.18
29.689,0.000,0.000,44.57,35.29
29.691,0.000,0.000,44.57,35.38
29.694,0.000,0.000,44.57,35.45
29.696,0.000,0.000,44.57,35.51
29.702,0.000,0.000,45.60,35.64
29.703,0.000,0.000,45.60,35.75
29.704,0.000,0.000,46.64,35.83
29.705,0.000,0.000,46.64,35.90
29.734,0.000,0.000,47.63,35.99
29.735,0.000,0.000,47.63,36.06
29.736,0.000,0.000,47.63,36.12
29.737,0.000,0.000,47.63,36.17
29.745,0.000,0.000,48.62,36.31
29.746,0.000,0.000,48.62,36.42
29.747,0.000,0.000,49.58,36.50
29.755,0.000,0.000,49.58,36.57
29.761,0.000,0.000,49.58,36.62
29.763,0.000,0.000,49.58,36.67
29.767,0.000,0.000,50.58,36.62
29.768,0.000,0.000,50.58,36.58
29.769,0.000,0.000,50.58,36.54
29.770,0.000,0.000,50.58,36.52
29.804,0.000,0.000,51.57,36.51
29.805,0.000,0.000,51.57,36.50
29.818,0.000,0.000,51.57,36.50
29.819,0.000,0.000,51.57,36.49
29.828,0.000,0.000,52.55,36.57
29.829,0.000,0.000,52.55,36.63
29.834,0.000,0.000,52.55,36.68
29.835,0.000,0.000,52.55,36.71
29.836,0.000,0.000,53.52,36.74
29.836,0.000,0.000,53.52,36.75
29.838,0.000,0.000,54.46,36.77
29.841,0.000,0.000,54.46,36.78
29.842,0.000,0.000,54.46,36.79
29.844,0.000,0.000,54.46,36.79
29.845,0.000,0.000,55.35,36.86
29.850,0.000,0.000,55.35,36.92
29.868,0.000,0.000,55.35,36.97
29.868,0.000,0.000,55.35,37.00
29.892,0.000,0.000,56.22,37.09
29.896,0.000,0.000,56.22,37.15
29.897,0.000,0.000,56.22,37.20
29.901,0.000,0.000,56.22,37.25
29.903,0.000,0.000,57.10,37.29
29.903,0.000,0.000,57.10,37.33
29.904,0.000,0.000,57.10,37.36
29.905,0.000,0.000,57.10,37.39
29.911,0.000,0.000,57.95,37.44
29.912,0.000,0.000,57.95,37.48
29.913,0.000,0.000,58.83,37.57
29.915,0.000,0.000,58.83,37.64
29.937,0.000,0.000,59.69,37.72
29.938,0.000,0.000,59.69,37.78
29.951,0.000,0.000,59.69,37.82
29.960,0.000,0.000,59.69,37.86
29.967,0.000,0.000,60.51,37.90
29.970,0.000,0.000,60.51,37.93
29.992,0.000,0.000,60.51,37.95
30.000,0.000,0.000,60.51,37.97
30.003,0.000,0.000,61.29,38.07
30.004,0.000,0.000,61.29,38.16
30.005,0.000,0.000,62.09,38.13
30.005,0.000,0.000,62.09,38.11
30.007,0.000,0.000,62.09,38.10
30.009,0.000,0.000,62.09,38.08
30.010,0.000,0.000,62.84,38.17
30.011,0.000,0.000,62.84,38.24
30.014,0.000,0.000,62.84,38.30
30.014,0.000,0.000,62.84,38.35
30.015,0.000,0.000,63.59,38.44
30.020,0.000,0.000,63.59,38.52
30.021,0.000,0.000,63.59,38.58
30.022,0.000,0.000,63.59,38.63
30.024,0.000,0.000,64.32,38.70
30.027,0.000,0.000,64.32,38.76
30.028,0.000,0.000,64.32,38.81
30.034,0.000,0.000,64.32,38.84
30.052,0.000,0.000,65.04,38.86
30.052,0.000,0.000,65.04,38.88
30.084,0.000,0.000,65.75,39.08
30.085,0.000,0.000,65.75,39.23
30.086,0.000,0.000,66.47,39.30
30.087,0.000,0.000,66.47,39.35
30.091,0.000,0.000,67.15,39.35
30.093,0.000,0.000,67.15,39.34
30.094,0.000,0.000,67.15,39.34
30.095,0.000,0.000,67.15,39.34
30.097,0.000,0.000,67.85,39.38
30.098,0.000,0.000,67.85,39.41
30.103,0.000,0.000,67.85,39.43
30.104,0.000,0.000,67.85,39.45
30.135,0.000,0.000,68.53,39.49
30.136,0.000,0.000,68.53,39.52
30.137,0.000,0.000,69.18,39.48
30.142,0.000,0.000,69.18,39.45
30.146,0.000,0.000,69.18,39.42
30.150,0.000,0.000,69.18,39.40
30.151,0.000,0.000,69.80,39.50
30.153,0.000,0.000,69.80,39.57
30.185,0.000,0.000,70.42,39.73
30.186,0.000,0.000,70.42,39.85
30.186,0.000,0.000,70.42,39.95
30.187,0.000,0.000,70.42,40.03
30.200,0.000,0.000,71.02,40.12
30.201,0.000,0.000,71.02,40.20
30.202,0.000,0.000,71.02,40.26
30.205,0.000,0.000,71.02,40.30
30.210,0.000,0.000,71.58,40.37
30.217,0.000,0.000,71.58,40.43
30.218,0.000,0.000,71.58,40.48
30.219,0.000,0.000,71.58,40.51
30.220,0.000,0.000,72.13,40.64
30.221,0.000,0.000,72.13,40.74
30.233,0.000,0.000,72.67,40.81
30.235,0.000,0.000,72.67,40.87
30.251,0.000,0.000,72.67,40.92
30.264,0.000,0.000,72.67,40.96
30.267,0.000,0.000,73.21,41.06
30.269,0.000,0.000,73.21,41.13
30.278,0.000,0.000,73.74,41.23
30.279,0.000,0.000,73.74,41.31
30.283,0.000,0.000,74.27,41.37
30.285,0.000,0.000,74.27,41.41
30.287,0.000,0.000,74.27,41.45
30.288,0.000,0.000,74.27,41.48
30.302,0.000,0.000,74.72,41.54
30.303,0.000,0.000,74.72,41.59
30.321,0.000,0.000,75.13,41.73
30.328,0.000,0.000,75.13,41.83
30.332,0.000,0.000,75.13,41.92
30.337,0.000,0.000,75.13,41.99
30.345,0.000,0.000,75.45,42.16
30.350,0.000,0.000,75.45,42.30
30.351,0.000,0.000,75.72,42.53
30.352,0.000,0.000,75.72,42.71
30.353,0.000,0.000,75.72,42.85
30.353,0.000,0.000,75.72,42.96
30.355,0.000,0.000,75.96,43.25
30.358,0.000,0.000,75.96,43.48
30.360,0.000,0.000,75.96,43.66
30.361,0.000,0.000,75.96,43.81
30.386,0.000,0.000,76.24,44.00
30.387,0.000,0.000,76.24,44.16
30.388,0.000,0.000,76.24,44.29
30.392,0.000,0.000,76.24,44.39
30.399,0.000,0.000,76.49,44.58
30.404,0.000,0.000,76.49,44.74
30.412,0.000,0.000,76.70,44.90
