Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
40.903,0.000,0.000,33.72,28.49
40.908,0.000,0.000,35.12,28.80
40.909,0.000,0.000,35.12,29.02
40.934,0.000,0.000,36.71,29.60
40.935,0.000,0.000,36.71,30.01
40.939,0.000,0.000,38.47,30.51
40.942,0.000,0.000,38.47,30.87
40.950,0.000,0.000,40.42,31.19
40.951,0.000,0.000,40.42,31.41
40.952,0.000,0.000,40.42,31.57
40.953,0.000,0.000,40.42,31.68
40.998,0.000,0.000,41.76,31.90
40.999,0.000,0.000,41.76,32.05
41.002,0.000,0.000,42.57,32.28
41.003,0.000,0.000,42.57,32.44
41.004,0.000,0.000,42.57,32.56
41.007,0.000,0.000,42.57,32.64
41.008,0.000,0.000,43.02,32.99
41.009,0.000,0.000,43.02,33.23
41.011,0.000,0.000,43.02,33.40
41.013,0.000,0.000,43.02,33.53
41.027,0.000,0.000,43.46,34.27
41.028,0.000,0.000,43.46,34.79
41.044,0.000,0.000,43.46,35.15
41.048,0.000,0.000,43.46,35.41
41.049,0.000,0.000,44.09,36.50
41.050,0.000,0.000,44.09,37.27
41.052,0.000,0.000,44.82,38.04
41.053,0.000,0.000,44.82,38.58
41.077,0.000,0.000,45.80,38.92
41.078,0.000,0.000,45.80,39.17
41.084,0.000,0.000,45.80,39.34
41.085,0.000,0.000,45.80,39.45
41.086,0.000,0.000,46.60,39.35
41.087,0.000,0.000,46.60,39.27
41.090,0.000,0.000,46.60,39.22
41.094,0.000,0.000,46.60,39.18
41.098,0.000,0.000,47.12,39.13
41.099,0.000,0.000,47.12,39.10
41.100,0.000,0.000,47.12,39.07
41.101,0.000,0.000,47.12,39.06
41.110,0.000,0.000,47.39,39.21
41.114,0.000,0.000,47.39,39.31
41.116,0.000,0.000,47.39,39.39
41.117,0.000,0.000,47.39,39.44
41.180,0.000,0.000,47.54,39.97
41.194,0.000,0.000,47.54,40.34
41.200,0.000,0.000,47.73,41.30
41.201,0.000,0.000,47.73,41.97
41.202,0.000,0.000,47.73,42.45
41.203,0.000,0.000,47.73,42.78
41.207,0.000,0.000,48.06,43.46
41.208,0.000,0.000,48.06,43.94
41.209,0.000,0.000,48.51,44.28
41.210,0.000,0.000,48.51,44.52
41.211,0.000,0.000,48.51,44.69
41.212,0.000,0.000,48.51,44.81
41.215,0.000,0.000,49.08,44.64
41.216,0.000,0.000,49.08,44.52
41.217,0.000,0.000,49.08,44.43
41.218,0.000,0.000,49.08,44.37
41.219,0.000,0.000,49.39,44.18
41.220,0.000,0.000,49.39,44.05
41.221,0.000,0.000,49.39,43.96
41.223,0.000,0.000,49.39,43.89
41.227,0.000,0.000,49.56,30.73
41.228,0.000,0.000,49.56,21.51
41.232,0.000,0.000,49.56,15.06
41.233,0.000,0.000,49.56,10.54
41.258,0.000,0.000,49.71,7.38
41.259,0.000,0.000,49.71,5.16
41.260,0.000,0.000,49.71,3.61
41.261,0.000,0.000,49.71,2.53
41.262,0.000,0.000,49.86,1.77
41.267,0.000,0.000,49.86,1.24
41.270,0.000,0.000,49.86,0.87
41.270,0.000,0.000,49.86,0.61
41.272,0.000,0.000,50.06,0.43
41.273,0.000,0.000,50.06,0.30
41.302,0.000,0.000,50.36,0.21
41.303,0.000,0.000,50.36,0.15
41.306,0.000,0.000,50.68,0.10
41.309,0.000,0.000,50.68,0.07
41.310,0.000,0.000,50.68,0.05
41.313,0.000,0.000,50.68,0.04
41.318,0.000,0.000,50.94,0.02
41.319,0.000,0.000,50.94,0.02
41.320,0.000,0.000,50.94,0.01
41.322,0.000,0.000,50.94,0.01
41.347,0.000,0.000,51.07,0.01
41.348,0.000,0.000,51.07,0.00
41.349,0.000,0.000,51.07,0.00
41.350,0.000,0.000,51.07,0.00
41.353,0.000,0.000,51.12,0.00
41.354,0.000,0.000,51.12,0.00
41.355,0.000,0.000,51.12,0.00
41.357,0.000,0.000,51.12,0.00
41.366,0.000,0.000,51.15,0.00
41.367,0.000,0.000,51.15,0.00
41.369,0.000,0.000,51.15,0.00
41.370,0.000,0.000,51.15,0.00
41.398,0.000,0.000,51.12,0.00
41.399,0.000,0.000,51.12,0.00
41.402,0.000,0.000,51.13,0.00
41.403,0.000,0.000,51.13,0.00
41.404,0.000,0.000,51.13,0.00
41.406,0.000,0.000,51.13,0.00
41.414,0.000,0.000,51.02,0.00
41.415,0.000,0.000,51.02,0.00
41.417,0.000,0.000,51.02,0.00
41.418,0.000,0.000,51.02,0.00
41.444,0.000,0.000,50.77,0.00
41.448,0.000,0.000,50.77,0.00
41.452,0.000,0.000,50.27,0.00
41.453,0.000,0.000,50.27,0.00
41.465,0.000,0.000,49.61,0.00
41.466,0.000,0.000,49.61,0.00
41.467,0.000,0.000,49.61,16.69
41.468,0.000,0.000,49.61,28.37
41.499,0.000,0.000,48.71,37.70
41.500,0.000,0.000,48.71,44.23
41.501,0.000,0.000,48.71,48.80
41.502,0.000,0.000,48.71,52.00
41.507,0.000,0.000,47.84,55.11
41.514,0.000,0.000,47.84,57.29
41.516,0.000,0.000,46.69,60.19
41.517,0.000,0.000,46.69,62.22
41.542,0.000,0.000,45.20,64.78
41.543,0.000,0.000,45.20,66.57
41.546,0.000,0.000,43.10,69.61
41.547,0.000,0.000,43.10,71.74
41.559,0.000,0.000,40.48,77.16
41.560,0.000,0.000,40.48,80.96
41.564,0.000,0.000,40.48,83.62
41.566,0.000,0.000,40.48,85.48
41.593,0.000,0.000,37.65,87.61
41.594,0.000,0.000,37.65,89.09
41.594,0.000,0.000,37.65,90.14
41.595,0.000,0.000,37.65,90.86
41.598,0.000,0.000,34.97,90.32
41.602,0.000,0.000,34.97,89.95
41.608,0.000,0.000,32.79,88.68
41.609,0.000,0.000,32.79,87.80
41.610,0.000,0.000,32.79,87.18
41.614,0.000,0.000,32.79,86.74
41.637,0.000,0.000,30.68,85.36
41.639,0.000,0.000,30.68,84.39
41.643,0.000,0.000,28.33,82.39
41.645,0.000,0.000,28.33,80.99
41.654,0.000,0.000,25.43,78.19
41.655,0.000,0.000,25.43,76.23
41.659,0.000,0.000,25.43,74.85
41.660,0.000,0.000,25.43,73.89
41.686,0.000,0.000,21.76,70.67
41.687,0.000,0.000,21.76,68.42
41.692,0.000,0.000,18.32,64.23
41.693,0.000,0.000,18.32,61.29
41.694,0.000,0.000,18.32,59.23
41.698,0.000,0.000,18.32,57.79
41.702,0.000,0.000,16.62,55.42
41.703,0.000,0.000,16.62,53.75
41.706,0.000,0.000,16.62,52.59
41.708,0.000,0.000,16.62,51.77
41.733,0.000,0.000,15.38,50.18
41.734,0.000,0.000,15.38,49.07
41.737,0.000,0.000,14.30,47.37
41.738,0.000,0.000,14.30,46.19
41.756,0.000,0.000,13.28,44.49
41.759,0.000,0.000,13.28,43.30
41.785,0.000,0.000,12.17,39.00
41.786,0.000,0.000,12.17,35.99
41.787,0.000,0.000,10.87,32.85
41.790,0.000,0.000,10.87,30.65
41.794,0.000,0.000,10.87,29.11
41.795,0.000,0.000,10.87,28.04
41.800,0.000,0.000,9.92,26.54
41.801,0.000,0.000,9.92,25.49
41.802,0.000,0.000,9.92,24.75
41.805,0.000,0.000,9.92,24.24
41.831,0.000,0.000,9.63,23.34
41.832,0.000,0.000,9.63,22.71
41.832,0.000,0.000,9.63,22.27
41.833,0.000,0.000,9.63,21.96
41.836,0.000,0.000,9.35,21.16
41.838,0.000,0.000,9.35,20.61
41.848,0.000,0.000,9.00,19.71
41.849,0.000,0.000,9.00,19.09
41.850,0.000,0.000,9.00,18.65
41.851,0.000,0.000,9.00,18.34
41.882,0.000,0.000,8.42,17.48
41.882,0.000,0.000,8.42,16.87
41.885,0.000,0.000,7.63,15.96
41.886,0.000,0.000,7.63,15.32
41.898,0.000,0.000,6.69,14.60
41.899,0.000,0.000,6.69,14.09
41.910,0.000,0.000,6.25,13.53
41.911,0.000,0.000,6.25,13.15
41.915,0.000,0.000,6.25,12.87
41.916,0.000,0.000,6.25,12.68
41.939,0.000,0.000,6.17,12.43
41.940,0.000,0.000,6.17,12.25
41.945,0.000,0.000,6.07,11.96
41.946,0.000,0.000,6.07,11.75
41.959,0.000,0.000,6.02,11.42
41.960,0.000,0.000,6.02,11.18
41.985,0.000,0.000,5.90,10.74
41.986,0.000,0.000,5.90,10.43
41.989,0.000,0.000,5.90,10.22
41.991,0.000,0.000,5.90,10.07
41.994,0.000,0.000,5.87,9.86
41.995,0.000,0.000,5.87,9.71
41.996,0.000,0.000,5.87,9.61
42.000,0.000,0.000,5.87,9.54
42.008,0.000,0.000,6.10,9.53
42.009,0.000,0.000,6.10,9.53
42.010,0.000,0.000,6.10,9.53
42.011,0.000,0.000,6.10,9.53
42.036,0.000,0.000,6.55,9.62
42.037,0.000,0.000,6.55,9.68
42.039,0.000,0.000,6.55,9.72
42.043,0.000,0.000,6.55,9.75
42.046,0.000,0.000,7.57,10.02
42.047,0.000,0.000,7.57,10.20
42.054,0.000,0.000,9.39,10.57
42.055,0.000,0.000,9.39,10.83
42.056,0.000,0.000,9.39,7.58
42.060,0.000,0.000,9.39,5.31
42.087,0.000,0.000,12.17,3.71
42.088,0.000,0.000,12.17,2.60
42.092,0.000,0.000,15.82,1.82
42.095,0.000,0.000,15.82,1.27
42.102,0.000,0.000,18.03,0.89
42.103,0.000,0.000,18.03,0.62
42.105,0.000,0.000,18.03,5.75
42.107,0.000,0.000,18.03,9.34
42.134,0.000,0.000,19.99,12.35
42.135,0.000,0.000,19.99,14.46
42.138,0.000,0.000,22.14,16.47
42.143,0.000,0.000,22.14,17.87
42.144,0.000,0.000,22.14,18.85
42.145,0.000,0.000,22.14,19.54
42.150,0.000,0.000,24.07,20.47
42.151,0.000,0.000,24.07,21.12
42.152,0.000,0.000,24.07,21.58
42.153,0.000,0.000,24.07,21.90
42.183,0.000,0.000,25.89,22.52
42.184,0.000,0.000,25.89,22.96
42.184,0.000,0.000,25.89,23.26
42.185,0.000,0.000,25.89,23.48
42.198,0.000,0.000,27.78,24.02
42.199,0.000,0.000,27.78,24.40
42.200,0.000,0.000,29.87,25.06
42.201,0.000,0.000,29.87,25.53
42.202,0.000,0.000,29.87,25.86
42.203,0.000,0.000,29.87,26.09
42.234,0.000,0.000,31.55,26.55
42.235,0.000,0.000,31.55,26.87
42.248,0.000,0.000,32.46,27.33
42.249,0.000,0.000,32.46,27.65
42.250,0.000,0.000,33.18,28.17
42.251,0.000,0.000,33.18,28.54
42.252,0.000,0.000,33.18,28.79
42.253,0.000,0.000,33.18,28.97
42.350,0.000,0.000,34.07,29.47
42.390,0.000,0.000,34.07,29.82
42.425,0.000,0.000,34.07,30.07
42.461,0.000,0.000,34.07,30.24
42.498,0.000,0.000,35.20,30.95
42.524,0.000,0.000,35.20,31.45
42.570,0.000,0.000,35.20,31.80
42.612,0.000,0.000,35.20,32.04
42.642,0.000,0.000,36.42,32.51
42.668,0.000,0.000,36.42,32.84
42.693,0.000,0.000,36.42,33.07
42.726,0.000,0.000,36.42,33.23
42.758,0.000,0.000,37.75,33.32
42.795,0.000,0.000,37.75,33.39
42.831,0.000,0.000,39.09,33.37
42.857,0.000,0.000,39.09,33.36
42.879,0.000,0.000,39.09,33.35
42.883,0.000,0.000,39.09,33.35
42.884,0.000,0.000,40.12,33.41
42.894,0.000,0.000,40.12,33.45
42.936,0.000,0.000,40.12,33.48
42.963,0.000,0.000,40.12,33.50
42.992,0.000,0.000,41.03,33.69
43.016,0.000,0.000,41.03,33.82
43.048,0.000,0.000,41.03,33.92
43.076,0.000,0.000,41.03,33.98
43.086,0.000,0.000,41.95,34.23
43.088,0.000,0.000,41.95,34.41
43.089,0.000,0.000,41.95,34.53
43.092,0.000,0.000,41.95,34.61
43.093,0.000,0.000,42.81,34.93
43.094,0.000,0.000,42.81,35.15
43.094,0.000,0.000,42.81,35.31
43.098,0.000,0.000,42.81,35.42
43.099,0.000,0.000,43.62,35.86
43.101,0.000,0.000,43.62,36.17
43.101,0.000,0.000,43.62,36.39
43.102,0.000,0.000,43.62,36.54
43.103,0.000,0.000,44.59,36.76
43.106,0.000,0.000,44.59,36.92
43.107,0.000,0.000,44.59,37.03
43.108,0.000,0.000,44.59,37.10
43.109,0.000,0.000,45.57,37.14
43.110,0.000,0.000,45.57,37.17
43.111,0.000,0.000,45.57,37.19
43.115,0.000,0.000,45.57,37.21
43.116,0.000,0.000,46.38,37.35
43.117,0.000,0.000,46.38,37.46
43.119,0.000,0.000,46.98,37.71
43.122,0.000,0.000,46.98,37.89
43.123,0.000,0.000,47.49,38.21
43.125,0.000,0.000,47.49,38.43
43.126,0.000,0.000,47.86,38.96
43.131,0.000,0.000,47.86,39.32
43.132,0.000,0.000,47.86,39.58
43.132,0.000,0.000,47.86,39.76
43.133,0.000,0.000,48.19,40.40
43.134,0.000,0.000,48.19,40.84
43.135,0.000,0.000,48.19,41.16
43.137,0.000,0.000,48.19,41.37
43.140,0.000,0.000,48.63,41.80
43.142,0.000,0.000,48.63,42.10
43.142,0.000,0.000,48.63,42.30
43.143,0.000,0.000,48.63,42.45
43.144,0.000,0.000,49.19,42.56
43.145,0.000,0.000,49.19,42.63
43.149,0.000,0.000,49.19,42.68
43.151,0.000,0.000,49.19,42.72
43.151,0.000,0.000,49.77,42.71
43.152,0.000,0.000,49.77,42.71
43.153,0.000,0.000,49.77,42.71
43.156,0.000,0.000,49.77,42.71
43.157,0.000,0.000,50.22,42.64
43.158,0.000,0.000,50.22,42.60
43.159,0.000,0.000,50.22,42.56
43.160,0.000,0.000,50.22,42.54
43.161,0.000,0.000,50.51,29.78
43.164,0.000,0.000,50.51,20.85
43.166,0.000,0.000,50.51,14.59
43.166,0.000,0.000,50.51,10.21
43.167,0.000,0.000,50.80,7.15
43.168,0.000,0.000,50.80,5.01
43.169,0.000,0.000,50.80,3.50
43.170,0.000,0.000,50.80,2.45
43.172,0.000,0.000,51.17,1.72
43.173,0.000,0.000,51.17,1.20
43.175,0.000,0.000,51.17,0.84
43.176,0.000,0.000,51.17,0.59
43.177,0.000,0.000,51.61,0.41
43.178,0.000,0.000,51.61,13.46
43.179,0.000,0.000,51.61,22.59
43.182,0.000,0.000,51.61,28.99
43.183,0.000,0.000,52.14,33.41
43.184,0.000,0.000,52.14,36.50
43.185,0.000,0.000,52.14,38.67
43.186,0.000,0.000,52.14,40.19
43.188,0.000,0.000,52.56,41.15
43.189,0.000,0.000,52.56,41.82
43.190,0.000,0.000,52.56,42.30
43.191,0.000,0.000,52.56,42.63
43.192,0.000,0.000,52.73,42.95
43.193,0.000,0.000,52.73,43.18
43.197,0.000,0.000,52.85,43.57
43.198,0.000,0.000,52.85,43.84
43.199,0.000,0.000,52.85,44.03
43.200,0.000,0.000,52.85,44.16
43.201,0.000,0.000,53.01,44.50
43.202,0.000,0.000,53.01,44.74
43.202,0.000,0.000,53.01,44.91
43.203,0.000,0.000,53.01,45.03
43.207,0.000,0.000,53.29,45.31
43.208,0.000,0.000,53.29,45.51
43.209,0.000,0.000,53.29,45.65
43.210,0.000,0.000,53.29,45.75
43.215,0.000,0.000,53.53,45.97
43.216,0.000,0.000,53.53,46.11
43.216,0.000,0.000,53.53,46.22
43.217,0.000,0.000,53.53,46.29
43.218,0.000,0.000,53.70,46.35
43.219,0.000,0.000,53.70,46.39
43.220,0.000,0.000,53.70,46.42
43.221,0.000,0.000,53.70,46.44
43.223,0.000,0.000,53.82,46.45
43.224,0.000,0.000,53.82,46.46
43.226,0.000,0.000,53.82,46.47
43.228,0.000,0.000,53.82,46.47
43.229,0.000,0.000,53.97,46.48
43.233,0.000,0.000,53.97,46.48
43.234,0.000,0.000,53.97,46.48
43.235,0.000,0.000,53.97,46.48
43.236,0.000,0.000,54.20,46.55
43.237,0.000,0.000,54.20,46.60
43.239,0.000,0.000,54.20,46.63
43.240,0.000,0.000,54.20,46.66
43.241,0.000,0.000,54.36,46.75
43.242,0.000,0.000,54.36,46.82
43.243,0.000,0.000,54.36,46.87
43.244,0.000,0.000,54.36,46.91
43.247,0.000,0.000,54.58,46.87
43.248,0.000,0.000,54.58,46.85
43.249,0.000,0.000,54.58,46.83
43.250,0.000,0.000,54.58,46.81
43.251,0.000,0.000,54.89,46.64
43.252,0.000,0.000,54.89,46.52
43.253,0.000,0.000,54.89,46.43
43.255,0.000,0.000,54.89,46.37
43.256,0.000,0.000,55.20,46.29
43.257,0.000,0.000,55.20,46.23
43.258,0.000,0.000,55.50,45.77
43.259,0.000,0.000,55.50,45.45
43.260,0.000,0.000,55.50,45.23
43.261,0.000,0.000,55.50,45.07
43.265,0.000,0.000,55.81,44.82
43.266,0.000,0.000,55.81,44.65
43.266,0.000,0.000,55.81,44.53
43.268,0.000,0.000,55.81,44.44
43.268,0.000,0.000,56.09,44.34
43.269,0.000,0.000,56.09,44.28
43.271,0.000,0.000,56.09,44.23
43.273,0.000,0.000,56.09,44.20
43.274,0.000,0.000,56.41,44.15
43.275,0.000,0.000,56.41,44.12
43.276,0.000,0.000,56.41,44.09
43.276,0.000,0.000,56.41,44.08
43.281,0.000,0.000,56.71,43.97
43.282,0.000,0.000,56.71,43.90
43.283,0.000,0.000,56.71,43.85
43.283,0.000,0.000,56.71,43.82
43.284,0.000,0.000,56.78,44.34
43.285,0.000,0.000,56.78,44.70
43.286,0.000,0.000,56.78,44.96
43.290,0.000,0.000,56.78,45.14
43.291,0.000,0.000,56.62,45.72
43.292,0.000,0.000,56.62,46.12
43.293,0.000,0.000,56.62,46.41
43.294,0.000,0.000,56.62,46.61
43.298,0.000,0.000,56.36,47.27
43.299,0.000,0.000,56.36,47.73
43.300,0.000,0.000,56.36,48.05
43.300,0.000,0.000,56.36,48.27
43.301,0.000,0.000,56.04,49.12
43.302,0.000,0.000,56.04,49.71
43.304,0.000,0.000,56.04,50.12
43.306,0.000,0.000,56.04,50.41
43.307,0.000,0.000,55.88,51.13
43.308,0.000,0.000,55.88,51.64
43.308,0.000,0.000,55.88,52.00
43.309,0.000,0.000,55.88,52.25
43.310,0.000,0.000,55.75,52.63
43.314,0.000,0.000,55.75,52.89
43.315,0.000,0.000,55.75,53.08
43.316,0.000,0.000,55.75,53.21
43.317,0.000,0.000,55.55,53.35
43.318,0.000,0.000,55.55,53.45
43.319,0.000,0.000,55.55,53.52
43.320,0.000,0.000,55.55,53.56
43.322,0.000,0.000,55.29,53.60
43.323,0.000,0.000,55.29,53.63
43.324,0.000,0.000,55.29,53.65
43.325,0.000,0.000,55.29,53.66
43.326,0.000,0.000,55.08,53.55
43.327,0.000,0.000,55.08,53.46
43.328,0.000,0.000,55.08,53.41
43.331,0.000,0.000,55.08,53.37
43.333,0.000,0.000,54.96,53.29
43.334,0.000,0.000,54.96,53.24
43.335,0.000,0.000,54.96,53.20
43.336,0.000,0.000,54.96,53.18
43.337,0.000,0.000,54.96,53.03
43.338,0.000,0.000,54.96,52.92
43.339,0.000,0.000,54.96,52.85
43.340,0.000,0.000,54.96,52.79
43.342,0.000,0.000,54.92,52.56
43.343,0.000,0.000,54.92,52.40
43.347,0.000,0.000,54.80,52.14
43.349,0.000,0.000,54.80,51.96
43.349,0.000,0.000,54.80,51.83
43.350,0.000,0.000,54.80,51.74
43.351,0.000,0.000,54.59,51.66
43.352,0.000,0.000,54.59,51.60
43.353,0.000,0.000,54.59,36.12
43.355,0.000,0.000,54.59,25.29
43.357,0.000,0.000,54.18,17.70
43.358,0.000,0.000,54.18,12.39
43.358,0.000,0.000,54.18,8.67
43.359,0.000,0.000,54.18,6.07
43.360,0.000,0.000,53.47,4.25
43.361,0.000,0.000,53.47,19.60
43.365,0.000,0.000,53.47,30.34
43.366,0.000,0.000,53.47,37.86
43.367,0.000,0.000,52.91,43.78
43.368,0.000,0.000,52.91,47.93
43.368,0.000,0.000,52.91,50.83
43.369,0.000,0.000,52.91,52.86
43.372,0.000,0.000,52.67,54.41
43.373,0.000,0.000,52.67,55.51
43.374,0.000,0.000,52.67,56.27
43.375,0.000,0.000,52.67,56.80
43.376,0.000,0.000,52.63,56.99
43.376,0.000,0.000,52.63,57.11
43.377,0.000,0.000,52.63,57.20
43.381,0.000,0.000,52.63,57.27
43.382,0.000,0.000,52.70,56.69
43.383,0.000,0.000,52.70,56.29
43.384,0.000,0.000,52.70,56.01
43.385,0.000,0.000,52.70,55.82
43.386,0.000,0.000,52.64,54.90
43.386,0.000,0.000,52.64,54.26
43.389,0.000,0.000,52.64,53.81
43.390,0.000,0.000,52.64,53.49
43.391,0.000,0.000,52.34,52.98
43.392,0.000,0.000,52.34,52.63
43.393,0.000,0.000,52.34,52.38
43.394,0.000,0.000,52.34,52.20
43.409,0.000,0.000,51.94,52.27
43.410,0.000,0.000,51.94,52.31
43.411,0.000,0.000,51.94,52.34
43.414,0.000,0.000,51.94,52.36
43.415,0.000,0.000,51.55,52.77
43.416,0.000,0.000,51.55,53.05
43.417,0.000,0.000,51.55,53.25
43.418,0.000,0.000,51.55,53.39
43.419,0.000,0.000,51.23,53.96
43.421,0.000,0.000,51.23,54.36
43.423,0.000,0.000,51.23,54.63
43.424,0.000,0.000,51.23,54.83
43.425,0.000,0.000,50.79,55.41
43.425,0.000,0.000,50.79,55.82
43.426,0.000,0.000,50.79,56.11
43.427,0.000,0.000,50.79,56.31
43.448,0.000,0.000,50.14,56.81
43.449,0.000,0.000,50.14,57.17
43.450,0.000,0.000,49.27,58.22
43.451,0.000,0.000,49.27,58.96
43.451,0.000,0.000,49.27,59.48
43.453,0.000,0.000,49.27,59.84
43.454,0.000,0.000,48.20,60.73
43.458,0.000,0.000,48.20,61.35
43.464,0.000,0.000,47.28,62.84
43.465,0.000,0.000,47.28,63.89
43.467,0.000,0.000,46.95,64.47
43.468,0.000,0.000,46.95,64.88
43.469,0.000,0.000,46.95,65.17
43.470,0.000,0.000,46.95,65.37
43.498,0.000,0.000,46.75,64.87
43.499,0.000,0.000,46.75,64.52
43.502,0.000,0.000,46.53,63.23
43.503,0.000,0.000,46.53,62.32
43.523,0.000,0.000,46.26,60.94
43.524,0.000,0.000,46.26,59.98
43.526,0.000,0.000,46.26,59.30
43.527,0.000,0.000,46.26,58.83
43.528,0.000,0.000,46.06,57.41
43.529,0.000,0.000,46.06,56.41
43.534,0.000,0.000,46.06,55.71
43.535,0.000,0.000,46.06,55.22
43.561,0.000,0.000,45.95,54.60
43.561,0.000,0.000,45.95,54.16
43.562,0.000,0.000,45.95,53.86
43.563,0.000,0.000,45.95,53.64
43.568,0.000,0.000,45.80,53.46
43.569,0.000,0.000,45.80,53.32
43.570,0.000,0.000,45.80,53.23
43.571,0.000,0.000,45.80,53.17
43.593,0.000,0.000,45.59,53.09
43.594,0.000,0.000,45.59,53.04
43.600,0.000,0.000,45.59,53.00
43.601,0.000,0.000,45.59,52.98
43.602,0.000,0.000,45.46,52.72
43.603,0.000,0.000,45.46,52.54
43.609,0.000,0.000,45.46,52.19
43.610,0.000,0.000,45.46,51.94
43.637,0.000,0.000,45.75,36.36
43.640,0.000,0.000,45.75,25.45
43.644,0.000,0.000,45.70,17.82
43.648,0.000,0.000,45.70,12.47
43.654,0.000,0.000,45.61,8.73
43.656,0.000,0.000,45.61,6.11
43.657,0.000,0.000,45.61,4.28
43.657,0.000,0.000,45.61,2.99
43.694,0.000,0.000,45.81,2.10
43.695,0.000,0.000,45.81,1.47
43.696,0.000,0.000,46.21,1.03
43.697,0.000,0.000,46.21,0.72
43.701,0.000,0.000,46.21,0.50
43.702,0.000,0.000,46.21,0.35
43.705,0.000,0.000,46.38,0.25
43.706,0.000,0.000,46.38,0.17
43.708,0.000,0.000,46.38,0.12
43.711,0.000,0.000,46.38,0.08
43.735,0.000,0.000,46.84,0.06
43.736,0.000,0.000,46.84,0.04
43.737,0.000,0.000,46.84,0.03
43.738,0.000,0.000,46.84,0.02
43.742,0.000,0.000,47.75,0.01
43.745,0.000,0.000,47.75,0.01
43.750,0.000,0.000,48.85,0.01
43.751,0.000,0.000,48.85,12.20
43.752,0.000,0.000,48.85,20.73
43.753,0.000,0.000,48.85,26.70
43.787,0.000,0.000,49.84,30.53
43.788,0.000,0.000,49.84,33.21
43.788,0.000,0.000,49.84,35.09
43.790,0.000,0.000,49.84,36.40
43.799,0.000,0.000,50.62,36.98
43.802,0.000,0.000,50.62,37.38
43.803,0.000,0.000,51.24,37.53
43.804,0.000,0.000,51.24,37.64
43.807,0.000,0.000,51.24,37.71
43.809,0.000,0.000,51.24,37.76
43.831,0.000,0.000,51.78,38.00
43.832,0.000,0.000,51.78,38.17
43.835,0.000,0.000,51.96,38.95
43.836,0.000,0.000,51.96,39.50
43.849,0.000,0.000,51.88,40.68
43.850,0.000,0.000,51.88,41.51
43.879,0.000,0.000,51.62,42.98
43.880,0.000,0.000,51.62,44.00
43.886,0.000,0.000,51.62,44.72
43.887,0.000,0.000,51.62,45.23
43.889,0.000,0.000,51.38,46.51
43.892,0.000,0.000,51.38,47.41
43.894,0.000,0.000,51.38,48.04
43.898,0.000,0.000,51.38,48.48
43.901,0.000,0.000,51.16,49.56
43.901,0.000,0.000,51.16,50.32
43.902,0.000,0.000,51.16,50.86
43.903,0.000,0.000,51.16,51.23
43.910,0.000,0.000,50.85,52.06
43.914,0.000,0.000,50.85,52.64
43.915,0.000,0.000,50.85,53.05
43.916,0.000,0.000,50.85,53.33
43.954,0.000,0.000,50.29,53.97
43.957,0.000,0.000,50.29,54.42
43.961,0.000,0.000,49.15,56.13
43.965,0.000,0.000,49.15,57.32
43.966,0.000,0.000,49.15,58.16
43.967,0.000,0.000,49.15,58.75
43.967,0.000,0.000,47.38,61.31
43.968,0.000,0.000,47.38,63.11
43.970,0.000,0.000,47.38,64.37
43.975,0.000,0.000,47.38,65.25
43.985,0.000,0.000,45.53,68.37
43.986,0.000,0.000,45.53,70.55
43.987,0.000,0.000,45.53,72.08
43.990,0.000,0.000,45.53,73.15
44.004,0.000,0.000,43.36,76.48
44.005,0.000,0.000,43.36,78.82
44.014,0.000,0.000,43.36,80.45
44.015,0.000,0.000,43.36,81.59
44.040,0.000,0.000,37.68,84.67
44.041,0.000,0.000,37.68,86.83
44.045,0.000,0.000,35.32,87.65
44.046,0.000,0.000,35.32,88.22
44.054,0.000,0.000,33.07,87.61
44.056,0.000,0.000,33.07,87.18
44.059,0.000,0.000,33.07,86.88
44.061,0.000,0.000,33.07,86.67
44.084,0.000,0.000,30.95,85.45
44.085,0.000,0.000,30.95,84.60
44.089,0.000,0.000,29.31,83.10
44.093,0.000,0.000,29.31,82.05
44.097,0.000,0.000,29.31,81.32
44.098,0.000,0.000,29.31,80.80
44.102,0.000,0.000,27.58,79.42
44.103,0.000,0.000,27.58,78.46
44.106,0.000,0.000,27.58,77.78
44.108,0.000,0.000,27.58,77.31
44.132,0.000,0.000,25.79,75.85
44.133,0.000,0.000,25.79,74.83
44.136,0.000,0.000,24.03,72.26
44.140,0.000,0.000,24.03,70.46
44.141,0.000,0.000,24.03,69.20
44.142,0.000,0.000,24.03,68.32
44.151,0.000,0.000,22.32,66.10
44.152,0.000,0.000,22.32,64.54
44.153,0.000,0.000,22.32,63.46
44.154,0.000,0.000,22.32,62.69
44.181,0.000,0.000,20.59,60.62
44.182,0.000,0.000,20.59,59.16
44.185,0.000,0.000,19.03,57.20
44.186,0.000,0.000,19.03,55.83
44.187,0.000,0.000,19.03,54.87
44.188,0.000,0.000,19.03,54.19
44.198,0.000,0.000,17.59,52.43
44.199,0.000,0.000,17.59,51.19
44.200,0.000,0.000,17.59,50.32
44.201,0.000,0.000,17.59,49.72
44.231,0.000,0.000,16.07,47.73
44.232,0.000,0.000,16.07,46.33
44.237,0.000,0.000,16.07,45.36
44.238,0.000,0.000,16.07,44.68
44.241,0.000,0.000,14.29,43.03
44.243,0.000,0.000,14.29,41.87
44.244,0.000,0.000,14.29,41.06
