Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
5.601,0.000,0.000,43.53,91.86
5.601,0.000,0.000,43.53,91.86
5.613,0.000,0.000,42.33,84.14
5.613,0.000,0.000,42.33,84.14
5.614,0.000,0.000,41.06,83.85
5.614,0.000,0.000,41.06,83.85
5.632,0.000,0.000,39.60,81.99
5.632,0.000,0.000,39.60,81.99
5.640,0.000,0.000,37.97,79.96
5.640,0.000,0.000,37.97,79.96
5.657,0.000,0.000,36.23,80.46
5.657,0.000,0.000,36.23,80.46
5.673,0.000,0.000,34.57,83.14
5.673,0.000,0.000,34.57,83.14
5.691,0.000,0.000,33.35,75.96
5.691,0.000,0.000,33.35,75.96
5.705,0.000,0.000,32.70,70.79
5.705,0.000,0.000,32.70,70.79
5.721,0.000,0.000,32.42,63.16
5.721,0.000,0.000,32.42,63.16
5.747,0.000,0.000,32.58,55.55
5.747,0.000,0.000,32.58,55.55
5.753,0.000,0.000,33.00,47.47
5.753,0.000,0.000,33.00,47.47
5.769,0.000,0.000,33.65,42.33
5.769,0.000,0.000,33.65,42.33
5.790,0.000,0.000,34.55,38.94
5.790,0.000,0.000,34.55,38.94
5.800,0.000,0.000,35.71,35.72
5.800,0.000,0.000,35.71,35.72
5.816,0.000,0.000,37.13,34.10
5.816,0.000,0.000,37.13,34.10
5.842,0.000,0.000,38.82,33.37
5.842,0.000,0.000,38.82,33.37
5.849,0.000,0.000,40.93,32.50
5.849,0.000,0.000,40.93,32.50
5.865,0.000,0.000,43.37,32.33
5.865,0.000,0.000,43.37,32.33
5.894,0.000,0.000,45.88,32.72
5.894,0.000,0.000,45.88,32.72
5.896,0.000,0.000,48.25,32.95
5.896,0.000,0.000,48.25,32.95
5.912,0.000,0.000,50.44,33.00
5.912,0.000,0.000,50.44,33.00
5.941,0.000,0.000,52.54,33.00
5.941,0.000,0.000,52.54,33.00
5.944,0.000,0.000,54.50,33.00
5.944,0.000,0.000,54.50,33.00
5.961,0.000,0.000,56.31,33.00
5.961,0.000,0.000,56.31,33.00
6.003,0.000,0.000,58.00,33.00
6.003,0.000,0.000,58.00,33.00
6.018,0.000,0.000,59.67,33.25
6.018,0.000,0.000,59.67,33.25
6.018,0.000,0.000,61.39,33.00
6.018,0.000,0.000,61.39,33.00
6.032,0.000,0.000,63.05,33.00
6.032,0.000,0.000,63.05,33.00
6.041,0.000,0.000,64.49,33.00
6.041,0.000,0.000,64.49,33.00
6.056,0.000,0.000,65.66,33.00
6.056,0.000,0.000,65.66,33.00
6.073,0.000,0.000,66.64,33.00
6.073,0.000,0.000,66.64,33.00
6.091,0.000,0.000,67.57,35.24
6.091,0.000,0.000,67.57,35.24
6.104,0.000,0.000,68.60,35.74
6.104,0.000,0.000,68.60,35.74
6.121,0.000,0.000,69.85,36.32
6.121,0.000,0.000,69.85,36.32
6.142,0.000,0.000,71.22,36.20
6.142,0.000,0.000,71.22,36.20
6.153,0.000,0.000,72.54,35.44
6.153,0.000,0.000,72.54,35.44
6.169,0.000,0.000,73.70,35.08
6.170,0.000,0.000,73.70,35.08
6.218,0.000,0.000,74.56,35.41
6.218,0.000,0.000,74.56,35.41
6.218,0.000,0.000,75.34,36.14
6.218,0.000,0.000,75.34,36.14
6.219,0.000,0.000,76.28,36.57
6.219,0.000,0.000,76.28,36.57
6.241,0.000,0.000,77.48,36.80
6.241,0.000,0.000,77.48,36.80
6.248,0.000,0.000,78.77,36.53
6.248,0.000,0.000,78.77,36.53
6.265,0.000,0.000,79.97,36.08
6.265,0.000,0.000,79.97,36.08
6.291,0.000,0.000,81.12,35.60
6.291,0.000,0.000,81.12,35.60
6.297,0.000,0.000,82.39,35.05
6.297,0.000,0.000,82.39,35.05
6.312,0.000,0.000,83.82,34.79
6.312,0.000,0.000,83.82,34.79
6.346,0.000,0.000,85.43,34.56
6.346,0.000,0.000,85.43,34.56
6.347,0.000,0.000,86.87,34.38
6.347,0.000,0.000,86.87,34.38
6.360,0.000,0.000,87.76,34.41
6.360,0.000,0.000,87.76,34.41
6.383,0.000,0.000,88.30,35.44
6.383,0.000,0.000,88.30,35.44
6.392,0.000,0.000,88.76,37.07
6.392,0.000,0.000,88.76,37.07
6.409,0.000,0.000,89.17,39.21
6.409,0.000,0.000,89.17,39.21
6.425,0.000,0.000,89.54,41.50
6.425,0.000,0.000,89.54,41.50
6.447,0.000,0.000,89.89,43.28
6.447,0.000,0.000,89.89,43.28
6.457,0.000,0.000,90.26,43.52
6.457,0.000,0.000,90.26,43.52
6.473,0.000,0.000,90.66,43.73
6.473,0.000,0.000,90.66,43.73
6.515,0.000,0.000,91.05,44.23
6.515,0.000,0.000,91.05,44.23
6.515,0.000,0.000,91.39,42.38
6.515,0.000,0.000,91.39,42.38
6.521,0.000,0.000,91.57,42.69
6.521,0.000,0.000,91.57,42.69
6.541,0.000,0.000,91.69,43.60
6.541,0.000,0.000,91.69,43.60
6.552,0.000,0.000,91.78,44.44
6.552,0.000,0.000,91.78,44.44
6.568,0.000,0.000,91.82,44.95
6.568,0.000,0.000,91.82,44.95
6.590,0.000,0.000,91.80,48.31
6.590,0.000,0.000,91.80,48.31
6.600,0.000,0.000,91.67,49.40
6.600,0.000,0.000,91.67,49.40
6.616,0.000,0.000,91.28,51.17
6.616,0.000,0.000,91.28,51.17
6.646,0.000,0.000,90.88,52.86
6.646,0.000,0.000,90.88,52.86
6.649,0.000,0.000,90.25,55.88
6.649,0.000,0.000,90.25,55.88
6.664,0.000,0.000,89.30,59.88
6.664,0.000,0.000,89.30,59.88
6.692,0.000,0.000,87.86,65.98
6.692,0.000,0.000,87.86,65.98
6.697,0.000,0.000,85.89,73.69
6.697,0.000,0.000,85.89,73.69
6.713,0.000,0.000,83.54,85.74
6.713,0.000,0.000,83.54,85.74
6.755,0.000,0.000,81.03,97.10
6.755,0.000,0.000,81.03,97.10
6.769,0.000,0.000,78.70,100.00
6.769,0.000,0.000,78.70,100.00
6.769,0.000,0.000,76.63,100.00
6.769,0.000,0.000,76.63,100.00
6.783,0.000,0.000,74.82,100.00
6.783,0.000,0.000,74.82,100.00
6.794,0.000,0.000,73.23,100.00
6.794,0.000,0.000,73.23,100.00
6.808,0.000,0.000,71.65,100.00
6.808,0.000,0.000,71.65,100.00
6.826,0.000,0.000,69.90,100.00
6.826,0.000,0.000,69.90,100.00
6.841,0.000,0.000,68.06,93.24
6.841,0.000,0.000,68.06,93.24
6.856,0.000,0.000,66.32,93.18
6.856,0.000,0.000,66.32,93.18
6.873,0.000,0.000,64.81,92.20
6.873,0.000,0.000,64.81,92.20
6.915,0.000,0.000,63.54,87.38
6.915,0.000,0.000,63.54,87.38
6.915,0.000,0.000,62.43,86.95
6.916,0.000,0.000,62.43,86.95
6.920,0.000,0.000,61.34,83.56
6.920,0.000,0.000,61.34,83.56
6.939,0.000,0.000,60.16,79.39
6.940,0.000,0.000,60.16,79.39
6.953,0.000,0.000,58.74,79.38
6.953,0.000,0.000,58.74,79.38
6.968,0.000,0.000,56.98,85.16
6.968,0.000,0.000,56.98,85.16
6.989,0.000,0.000,55.03,85.74
6.989,0.000,0.000,55.03,85.74
7.001,0.000,0.000,53.22,90.13
7.001,0.000,0.000,53.22,90.13
7.017,0.000,0.000,51.37,95.16
7.017,0.000,0.000,51.37,95.16
7.042,0.000,0.000,49.37,98.20
7.042,0.000,0.000,49.37,98.20
7.049,0.000,0.000,47.23,99.62
7.049,0.000,0.000,47.23,99.62
7.065,0.000,0.000,44.91,98.72
7.065,0.000,0.000,44.91,98.72
7.102,0.000,0.000,42.81,97.46
7.102,0.000,0.000,42.81,97.46
7.109,0.000,0.000,41.35,96.33
7.109,0.000,0.000,41.35,96.33
7.112,0.000,0.000,40.42,91.81
7.112,0.000,0.000,40.42,91.81
7.139,0.000,0.000,40.00,79.93
7.139,0.000,0.000,40.00,79.93
7.144,0.000,0.000,40.00,67.03
7.144,0.000,0.000,40.00,67.03
7.161,0.000,0.000,40.50,56.62
7.161,0.000,0.000,40.50,56.62
7.183,0.000,0.000,41.42,47.68
7.183,0.000,0.000,41.42,47.68
7.193,0.000,0.000,42.70,41.46
7.193,0.000,0.000,42.70,41.46
7.209,0.000,0.000,44.33,37.45
7.209,0.000,0.000,44.33,37.45
7.224,0.000,0.000,46.16,34.84
7.224,0.000,0.000,46.16,34.84
7.241,0.000,0.000,48.08,33.69
7.241,0.000,0.000,48.08,33.69
7.256,0.000,0.000,50.04,33.16
7.256,0.000,0.000,50.04,33.16
7.273,0.000,0.000,52.16,33.01
7.273,0.000,0.000,52.16,33.01
7.290,0.000,0.000,54.33,33.00
7.290,0.000,0.000,54.33,33.00
7.304,0.000,0.000,56.28,33.00
7.304,0.000,0.000,56.28,33.00
7.320,0.000,0.000,57.94,33.00
7.321,0.000,0.000,57.94,33.00
7.340,0.000,0.000,59.38,33.03
7.340,0.000,0.000,59.38,33.03
7.353,0.000,0.000,60.71,33.17
7.353,0.000,0.000,60.71,33.17
7.369,0.000,0.000,62.10,33.67
7.369,0.000,0.000,62.10,33.67
7.390,0.000,0.000,63.67,33.98
7.390,0.000,0.000,63.67,33.98
7.401,0.000,0.000,65.16,34.05
7.401,0.000,0.000,65.16,34.05
7.417,0.000,0.000,66.55,33.98
7.417,0.000,0.000,66.55,33.98
7.439,0.000,0.000,67.89,34.20
7.439,0.000,0.000,67.89,34.20
7.449,0.000,0.000,69.08,34.20
7.449,0.000,0.000,69.08,34.20
7.465,0.000,0.000,70.12,34.66
7.465,0.000,0.000,70.12,34.66
7.490,0.000,0.000,71.25,35.14
7.490,0.000,0.000,71.25,35.14
7.496,0.000,0.000,72.71,35.07
7.496,0.000,0.000,72.71,35.07
7.512,0.000,0.000,74.29,34.59
7.512,0.000,0.000,74.29,34.59
7.539,0.000,0.000,75.77,34.53
7.539,0.000,0.000,75.77,34.53
7.544,0.000,0.000,77.04,34.25
7.544,0.000,0.000,77.04,34.25
7.561,0.000,0.000,78.10,34.42
7.561,0.000,0.000,78.10,34.42
7.583,0.000,0.000,79.00,35.03
7.583,0.000,0.000,79.00,35.03
7.593,0.000,0.000,79.95,35.86
7.593,0.000,0.000,79.95,35.86
7.609,0.000,0.000,81.09,36.28
7.609,0.000,0.000,81.09,36.28
7.625,0.000,0.000,82.16,36.68
7.625,0.000,0.000,82.16,36.68
7.647,0.000,0.000,83.16,36.91
7.647,0.000,0.000,83.16,36.91
7.656,0.000,0.000,84.07,36.56
7.656,0.000,0.000,84.07,36.56
7.673,0.000,0.000,84.84,36.90
7.673,0.000,0.000,84.84,36.90
7.690,0.000,0.000,85.52,37.84
7.690,0.000,0.000,85.52,37.84
7.704,0.000,0.000,86.34,38.17
7.704,0.000,0.000,86.34,38.17
7.720,0.000,0.000,87.36,37.85
7.720,0.000,0.000,87.36,37.85
7.739,0.000,0.000,88.31,38.24
7.739,0.000,0.000,88.31,38.24
7.753,0.000,0.000,88.82,38.74
7.753,0.000,0.000,88.82,38.74
7.769,0.000,0.000,89.10,39.50
7.769,0.000,0.000,89.10,39.50
7.789,0.000,0.000,89.42,40.90
7.789,0.000,0.000,89.42,40.90
7.800,0.000,0.000,90.00,41.64
7.800,0.000,0.000,90.00,41.64
7.817,0.000,0.000,90.66,42.43
7.817,0.000,0.000,90.66,42.43
7.839,0.000,0.000,91.27,42.25
7.839,0.000,0.000,91.27,42.25
7.849,0.000,0.000,91.64,41.91
7.849,0.000,0.000,91.64,41.91
7.864,0.000,0.000,91.60,42.73
7.864,0.000,0.000,91.60,42.73
7.890,0.000,0.000,91.34,45.41
7.890,0.000,0.000,91.34,45.41
7.897,0.000,0.000,90.95,48.81
7.897,0.000,0.000,90.95,48.81
7.912,0.000,0.000,90.17,53.78
7.912,0.000,0.000,90.17,53.78
7.940,0.000,0.000,88.89,60.70
7.940,0.000,0.000,88.89,60.70
7.944,0.000,0.000,87.25,68.75
7.944,0.000,0.000,87.25,68.75
7.961,0.000,0.000,85.29,77.65
7.961,0.000,0.000,85.29,77.65
7.985,0.000,0.000,83.11,88.28
7.985,0.000,0.000,83.11,88.28
7.996,0.000,0.000,80.76,96.10
7.996,0.000,0.000,80.76,96.10
8.010,0.000,0.000,78.64,100.00
8.010,0.000,0.000,78.64,100.00
8.026,0.000,0.000,76.81,100.00
8.026,0.000,0.000,76.81,100.00
8.047,0.000,0.000,75.20,100.00
8.047,0.000,0.000,75.20,100.00
8.056,0.000,0.000,73.76,99.51
8.056,0.000,0.000,73.76,99.51
8.072,0.000,0.000,72.36,95.51
8.072,0.000,0.000,72.36,95.51
8.090,0.000,0.000,70.94,88.43
8.090,0.000,0.000,70.94,88.43
8.105,0.000,0.000,69.58,84.74
8.105,0.000,0.000,69.58,84.74
8.121,0.000,0.000,68.31,84.46
8.121,0.000,0.000,68.31,84.46
8.145,0.000,0.000,67.05,79.60
8.145,0.000,0.000,67.05,79.60
8.153,0.000,0.000,65.75,81.39
8.153,0.000,0.000,65.75,81.39
8.169,0.000,0.000,64.48,81.35
8.169,0.000,0.000,64.48,81.35
8.209,0.000,0.000,63.19,78.62
8.209,0.000,0.000,63.19,78.62
8.210,0.000,0.000,61.97,79.36
8.210,0.000,0.000,61.97,79.36
8.217,0.000,0.000,60.83,82.13
8.217,0.000,0.000,60.83,82.13
8.240,0.000,0.000,59.66,79.10
8.240,0.000,0.000,59.66,79.10
8.249,0.000,0.000,58.34,79.15
8.249,0.000,0.000,58.34,79.15
8.265,0.000,0.000,56.91,82.33
8.265,0.000,0.000,56.91,82.33
8.299,0.000,0.000,55.48,82.55
8.299,0.000,0.000,55.48,82.55
8.311,0.000,0.000,54.08,81.89
8.311,0.000,0.000,54.08,81.89
8.312,0.000,0.000,52.87,82.12
8.312,0.000,0.000,52.87,82.12
8.339,0.000,0.000,51.87,80.14
8.339,0.000,0.000,51.87,80.14
8.345,0.000,0.000,51.03,76.43
8.345,0.000,0.000,51.03,76.43
8.361,0.000,0.000,50.30,72.50
8.361,0.000,0.000,50.30,72.50
8.383,0.000,0.000,49.60,69.10
8.383,0.000,0.000,49.60,69.10
8.393,0.000,0.000,48.93,66.10
8.393,0.000,0.000,48.93,66.10
8.409,0.000,0.000,48.33,64.09
8.409,0.000,0.000,48.33,64.09
8.433,0.000,0.000,47.87,62.25
8.433,0.000,0.000,47.87,62.25
8.441,0.000,0.000,47.58,60.40
8.441,0.000,0.000,47.58,60.40
8.457,0.000,0.000,47.51,57.50
8.457,0.000,0.000,47.51,57.50
8.473,0.000,0.000,47.62,54.44
8.473,0.000,0.000,47.62,54.44
8.491,0.000,0.000,47.94,50.94
8.491,0.000,0.000,47.94,50.94
8.505,0.000,0.000,48.45,47.85
8.505,0.000,0.000,48.45,47.85
8.521,0.000,0.000,49.02,45.09
8.521,0.000,0.000,49.02,45.09
8.564,0.000,0.000,49.66,43.90
8.564,0.000,0.000,49.66,43.90
8.565,0.000,0.000,50.35,39.64
8.565,0.000,0.000,50.35,39.64
8.569,0.000,0.000,51.10,38.25
8.569,0.000,0.000,51.10,38.25
8.597,0.000,0.000,51.90,37.88
8.597,0.000,0.000,51.90,37.88
8.600,0.000,0.000,52.77,36.96
8.600,0.000,0.000,52.77,36.96
8.617,0.000,0.000,53.64,36.17
8.617,0.000,0.000,53.64,36.17
8.639,0.000,0.000,54.40,37.92
8.639,0.000,0.000,54.40,37.92
8.648,0.000,0.000,55.12,38.47
8.648,0.000,0.000,55.12,38.47
8.665,0.000,0.000,55.89,38.39
8.665,0.000,0.000,55.89,38.39
8.689,0.000,0.000,56.62,39.20
8.689,0.000,0.000,56.62,39.20
8.697,0.000,0.000,57.28,39.46
8.697,0.000,0.000,57.28,39.46
8.712,0.000,0.000,57.97,39.64
8.712,0.000,0.000,57.97,39.64
8.739,0.000,0.000,58.78,39.44
8.739,0.000,0.000,58.78,39.44
8.745,0.000,0.000,59.80,38.90
8.745,0.000,0.000,59.80,38.90
8.761,0.000,0.000,60.95,37.95
8.761,0.000,0.000,60.95,37.95
8.783,0.000,0.000,62.03,37.33
8.783,0.000,0.000,62.03,37.33
8.792,0.000,0.000,62.90,36.94
8.792,0.000,0.000,62.90,36.94
8.809,0.000,0.000,63.58,37.23
8.809,0.000,0.000,63.58,37.23
8.826,0.000,0.000,64.30,37.74
8.827,0.000,0.000,64.30,37.74
8.843,0.000,0.000,65.24,38.26
8.843,0.000,0.000,65.24,38.26
8.857,0.000,0.000,66.30,38.07
8.857,0.000,0.000,66.30,38.07
8.873,0.000,0.000,67.30,37.91
8.873,0.000,0.000,67.30,37.91
8.904,0.000,0.000,68.16,37.45
8.904,0.000,0.000,68.16,37.45
8.906,0.000,0.000,68.95,37.28
8.906,0.000,0.000,68.95,37.28
8.920,0.000,0.000,69.74,37.49
8.920,0.000,0.000,69.74,37.49
8.939,0.000,0.000,70.56,38.17
8.939,0.000,0.000,70.56,38.17
8.952,0.000,0.000,71.46,38.28
8.952,0.000,0.000,71.46,38.28
8.969,0.000,0.000,72.46,38.15
8.969,0.000,0.000,72.46,38.15
8.989,0.000,0.000,73.55,37.65
8.989,0.000,0.000,73.55,37.65
9.001,0.000,0.000,74.75,36.86
9.001,0.000,0.000,74.75,36.86
9.017,0.000,0.000,75.97,36.12
9.017,0.000,0.000,75.97,36.12
9.060,0.000,0.000,77.21,35.73
9.060,0.000,0.000,77.21,35.73
9.063,0.000,0.000,78.45,35.53
9.063,0.000,0.000,78.45,35.53
9.064,0.000,0.000,79.54,35.25
9.064,0.000,0.000,79.54,35.25
9.089,0.000,0.000,80.38,35.90
9.089,0.000,0.000,80.38,35.90
9.097,0.000,0.000,81.01,36.79
9.097,0.000,0.000,81.01,36.79
9.114,0.000,0.000,81.59,37.92
9.114,0.000,0.000,81.59,37.92
9.150,0.000,0.000,82.31,38.79
9.150,0.000,0.000,82.31,38.79
9.162,0.000,0.000,83.28,39.77
9.162,0.000,0.000,83.28,39.77
9.163,0.000,0.000,84.65,37.86
9.163,0.000,0.000,84.65,37.86
9.183,0.000,0.000,86.07,36.31
9.183,0.000,0.000,86.07,36.31
9.193,0.000,0.000,87.37,35.25
9.193,0.000,0.000,87.37,35.25
9.209,0.000,0.000,88.56,34.67
9.209,0.000,0.000,88.56,34.67
9.252,0.000,0.000,89.70,34.51
9.252,0.000,0.000,89.70,34.51
9.265,0.000,0.000,90.83,35.34
9.265,0.000,0.000,90.83,35.34
9.266,0.000,0.000,91.91,35.41
9.266,0.000,0.000,91.91,35.41
9.272,0.000,0.000,92.96,35.68
9.272,0.000,0.000,92.96,35.68
9.290,0.000,0.000,93.87,36.13
9.290,0.000,0.000,93.87,36.13
9.304,0.000,0.000,94.57,36.42
9.304,0.000,0.000,94.57,36.42
9.320,0.000,0.000,94.98,37.38
9.320,0.000,0.000,94.98,37.38
9.339,0.000,0.000,94.90,40.73
9.339,0.000,0.000,94.90,40.73
9.353,0.000,0.000,94.45,45.01
9.353,0.000,0.000,94.45,45.01
9.369,0.000,0.000,93.63,50.40
9.369,0.000,0.000,93.63,50.40
9.393,0.000,0.000,92.70,56.51
9.393,0.000,0.000,92.70,56.51
9.400,0.000,0.000,91.56,64.53
9.400,0.000,0.000,91.56,64.53
9.417,0.000,0.000,90.06,71.23
9.417,0.000,0.000,90.06,71.23
9.439,0.000,0.000,88.24,79.03
9.439,0.000,0.000,88.24,79.03
9.448,0.000,0.000,86.20,86.41
9.449,0.000,0.000,86.20,86.41
9.464,0.000,0.000,84.03,95.52
9.464,0.000,0.000,84.03,95.52
9.489,0.000,0.000,81.79,99.90
9.489,0.000,0.000,81.79,99.90
9.496,0.000,0.000,79.58,100.00
9.496,0.000,0.000,79.58,100.00
9.512,0.000,0.000,77.49,100.00
9.512,0.000,0.000,77.49,100.00
9.538,0.000,0.000,75.51,100.00
9.538,0.000,0.000,75.51,100.00
9.545,0.000,0.000,73.70,100.00
9.545,0.000,0.000,73.70,100.00
9.561,0.000,0.000,71.98,100.00
9.561,0.000,0.000,71.98,100.00
9.586,0.000,0.000,70.18,98.33
9.586,0.000,0.000,70.18,98.33
9.597,0.000,0.000,68.30,95.84
9.597,0.000,0.000,68.30,95.84
9.609,0.000,0.000,66.41,96.76
9.609,0.000,0.000,66.41,96.76
9.632,0.000,0.000,64.43,97.49
9.632,0.000,0.000,64.43,97.49
9.640,0.000,0.000,62.52,100.00
9.640,0.000,0.000,62.52,100.00
9.657,0.000,0.000,60.70,99.64
9.657,0.000,0.000,60.70,99.64
9.673,0.000,0.000,59.16,98.04
9.673,0.000,0.000,59.16,98.04
9.690,0.000,0.000,57.79,93.21
9.690,0.000,0.000,57.79,93.21
9.705,0.000,0.000,56.48,89.62
9.705,0.000,0.000,56.48,89.62
9.721,0.000,0.000,55.19,84.66
9.721,0.000,0.000,55.19,84.66
9.740,0.000,0.000,53.93,81.29
9.740,0.000,0.000,53.93,81.29
9.753,0.000,0.000,52.84,79.05
9.753,0.000,0.000,52.84,79.05
9.768,0.000,0.000,51.94,76.67
9.768,0.000,0.000,51.94,76.67
9.789,0.000,0.000,51.16,72.95
9.789,0.000,0.000,51.16,72.95
9.802,0.000,0.000,50.43,70.45
9.802,0.000,0.000,50.43,70.45
9.818,0.000,0.000,49.71,67.95
9.818,0.000,0.000,49.71,67.95
9.863,0.000,0.000,48.97,65.64
9.863,0.000,0.000,48.97,65.64
9.863,0.000,0.000,48.17,65.27
9.863,0.000,0.000,48.17,65.27
9.864,0.000,0.000,47.37,66.06
9.864,0.000,0.000,47.37,66.06
9.890,0.000,0.000,46.61,65.16
9.890,0.000,0.000,46.61,65.16
9.896,0.000,0.000,46.01,64.99
9.896,0.000,0.000,46.01,64.99
9.913,0.000,0.000,45.58,63.52
9.913,0.000,0.000,45.58,63.52
9.939,0.000,0.000,45.23,60.81
9.940,0.000,0.000,45.23,60.81
9.944,0.000,0.000,44.99,58.42
9.945,0.000,0.000,44.99,58.42
9.962,0.000,0.000,44.87,56.07
9.962,0.000,0.000,44.87,56.07
9.980,0.000,0.000,44.99,52.86
9.980,0.000,0.000,44.99,52.86
10.017,0.000,0.000,45.31,50.50
10.017,0.000,0.000,45.31,50.50
10.017,0.000,0.000,45.85,47.01
10.017,0.000,0.000,45.85,47.01
10.025,0.000,0.000,46.61,43.74
10.025,0.000,0.000,46.61,43.74
10.045,0.000,0.000,47.47,41.69
10.045,0.000,0.000,47.47,41.69
10.057,0.000,0.000,48.36,39.35
10.057,0.000,0.000,48.36,39.35
10.073,0.000,0.000,49.30,37.99
10.073,0.000,0.000,49.30,37.99
10.090,0.000,0.000,50.42,37.46
10.090,0.000,0.000,50.42,37.46
10.104,0.000,0.000,51.72,36.38
10.104,0.000,0.000,51.72,36.38
10.121,0.000,0.000,53.15,35.38
10.121,0.000,0.000,53.15,35.38
10.140,0.000,0.000,54.55,35.34
10.140,0.000,0.000,54.55,35.34
10.153,0.000,0.000,55.79,34.65
10.153,0.000,0.000,55.79,34.65
10.169,0.000,0.000,56.83,34.66
10.169,0.000,0.000,56.83,34.66
10.190,0.000,0.000,57.75,35.49
10.190,0.000,0.000,57.75,35.49
10.201,0.000,0.000,58.64,35.94
10.201,0.000,0.000,58.64,35.94
10.216,0.000,0.000,59.56,36.22
10.216,0.000,0.000,59.56,36.22
10.240,0.000,0.000,60.50,37.23
10.240,0.000,0.000,60.50,37.23
10.249,0.000,0.000,61.42,37.46
10.249,0.000,0.000,61.42,37.46
10.264,0.000,0.000,62.32,37.20
10.264,0.000,0.000,62.32,37.20
10.289,0.000,0.000,63.20,37.72
10.289,0.000,0.000,63.20,37.72
10.296,0.000,0.000,64.03,37.74
10.296,0.000,0.000,64.03,37.74
10.312,0.000,0.000,64.80,37.99
10.312,0.000,0.000,64.80,37.99
10.340,0.000,0.000,65.60,38.60
10.340,0.000,0.000,65.60,38.60
10.345,0.000,0.000,66.61,37.68
10.345,0.000,0.000,66.61,37.68
10.360,0.000,0.000,67.95,36.65
10.361,0.000,0.000,67.95,36.65
10.382,0.000,0.000,69.34,35.98
10.382,0.000,0.000,69.34,35.98
10.392,0.000,0.000,70.59,35.34
10.392,0.000,0.000,70.59,35.34
10.409,0.000,0.000,71.54,34.98
10.409,0.000,0.000,71.54,34.98
10.436,0.000,0.000,72.22,35.98
10.436,0.000,0.000,72.22,35.98
10.450,0.000,0.000,72.80,37.18
10.450,0.000,0.000,72.80,37.18
10.457,0.000,0.000,73.56,38.37
10.457,0.000,0.000,73.56,38.37
10.473,0.000,0.000,74.71,38.49
10.473,0.000,0.000,74.71,38.49
10.509,0.000,0.000,75.94,38.37
10.509,0.000,0.000,75.94,38.37
10.511,0.000,0.000,77.06,37.48
10.511,0.000,0.000,77.06,37.48
10.521,0.000,0.000,78.05,36.24
10.521,0.000,0.000,78.05,36.24
10.553,0.000,0.000,78.95,36.33
10.553,0.000,0.000,78.95,36.33
10.555,0.000,0.000,79.99,36.22
10.555,0.000,0.000,79.99,36.22
10.568,0.000,0.000,81.31,35.37
10.568,0.000,0.000,81.31,35.37
10.590,0.000,0.000,82.96,35.07
10.590,0.000,0.000,82.96,35.07
10.601,0.000,0.000,84.65,34.33
10.601,0.000,0.000,84.65,34.33
10.617,0.000,0.000,86.10,33.69
10.617,0.000,0.000,86.10,33.69
10.645,0.000,0.000,87.47,33.68
10.645,0.000,0.000,87.47,33.68
10.648,0.000,0.000,88.69,33.82
10.648,0.000,0.000,88.69,33.82
10.664,0.000,0.000,89.86,33.94
10.664,0.000,0.000,89.86,33.94
10.690,0.000,0.000,90.86,35.17
10.690,0.000,0.000,90.86,35.17
10.697,0.000,0.000,91.72,35.79
10.697,0.000,0.000,91.72,35.79
10.712,0.000,0.000,92.42,36.61
10.712,0.000,0.000,92.42,36.61
10.753,0.000,0.000,92.90,38.27
10.753,0.000,0.000,92.90,38.27
10.767,0.000,0.000,93.08,40.57
10.767,0.000,0.000,93.08,40.57
10.768,0.000,0.000,93.00,43.00
10.768,0.000,0.000,93.00,43.00
10.787,0.000,0.000,92.73,46.85
10.787,0.000,0.000,92.73,46.85
10.793,0.000,0.000,92.45,50.23
10.793,0.000,0.000,92.45,50.23
10.810,0.000,0.000,92.14,53.05
10.810,0.000,0.000,92.14,53.05
10.825,0.000,0.000,91.67,55.47
10.825,0.000,0.000,91.67,55.47
10.870,0.000,0.000,90.72,57.10
10.870,0.000,0.000,90.72,57.10
10.870,0.000,0.000,89.30,67.28
10.870,0.000,0.000,89.30,67.28
10.873,0.000,0.000,87.65,80.95
10.873,0.000,0.000,87.65,80.95
10.890,0.000,0.000,85.86,89.38
10.890,0.000,0.000,85.86,89.38
10.905,0.000,0.000,83.96,99.96
10.905,0.000,0.000,83.96,99.96
10.920,0.000,0.000,81.87,100.00
10.920,0.000,0.000,81.87,100.00
10.939,0.000,0.000,79.72,100.00
10.939,0.000,0.000,79.72,100.00
10.952,0.000,0.000,77.71,100.00
10.952,0.000,0.000,77.71,100.00
10.969,0.000,0.000,75.78,100.00
10.969,0.000,0.000,75.78,100.00
10.990,0.000,0.000,73.93,100.00
10.990,0.000,0.000,73.93,100.00
11.001,0.000,0.000,72.05,100.00
11.001,0.000,0.000,72.05,100.00
11.016,0.000,0.000,70.07,100.00
11.016,0.000,0.000,70.07,100.00
11.039,0.000,0.000,68.14,100.00
11.039,0.000,0.000,68.14,100.00
11.048,0.000,0.000,66.33,100.00
11.048,0.000,0.000,66.33,100.00
11.064,0.000,0.000,64.75,100.00
11.064,0.000,0.000,64.75,100.00
11.093,0.000,0.000,63.30,93.00
11.093,0.000,0.000,63.30,93.00
11.096,0.000,0.000,61.91,91.23
11.096,0.000,0.000,61.91,91.23
11.113,0.000,0.000,60.56,86.99
11.113,0.000,0.000,60.56,86.99
11.139,0.000,0.000,59.24,82.63
11.139,0.000,0.000,59.24,82.63
11.145,0.000,0.000,57.94,82.82
11.145,0.000,0.000,57.94,82.82
