Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
12.033,0.000,0.000,97.11,49.79
12.033,0.000,0.000,97.11,49.79
12.033,0.000,0.000,97.10,49.82
12.033,0.000,0.000,97.10,49.82
12.033,0.000,0.000,97.10,49.82
12.033,0.000,0.000,97.10,49.82
12.043,0.000,0.000,97.08,49.88
12.043,0.000,0.000,97.08,49.88
12.043,0.000,0.000,97.07,49.90
12.043,0.000,0.000,97.07,49.90
12.066,0.000,0.000,97.05,49.94
12.066,0.000,0.000,97.05,49.94
12.078,0.000,0.000,97.05,49.91
12.079,0.000,0.000,97.05,49.91
12.087,0.000,0.000,97.05,49.91
12.087,0.000,0.000,97.05,49.91
12.120,0.000,0.000,97.04,49.90
12.120,0.000,0.000,97.04,49.90
12.121,0.000,0.000,97.04,49.85
12.121,0.000,0.000,97.04,49.85
12.135,0.000,0.000,97.02,49.87
12.135,0.000,0.000,97.02,49.87
12.150,0.000,0.000,97.01,49.91
12.150,0.000,0.000,97.01,49.91
12.167,0.000,0.000,97.00,49.95
12.167,0.000,0.000,97.00,49.95
12.183,0.000,0.000,96.99,49.93
12.183,0.000,0.000,96.99,49.93
12.198,0.000,0.000,96.98,49.94
12.198,0.000,0.000,96.98,49.94
12.220,0.000,0.000,96.98,49.88
12.220,0.000,0.000,96.98,49.88
12.231,0.000,0.000,96.98,49.86
12.231,0.000,0.000,96.98,49.86
12.247,0.000,0.000,96.99,49.79
12.247,0.000,0.000,96.99,49.79
12.271,0.000,0.000,96.98,49.79
12.271,0.000,0.000,96.98,49.79
12.279,0.000,0.000,96.98,49.75
12.279,0.000,0.000,96.98,49.75
12.295,0.000,0.000,96.97,49.78
12.295,0.000,0.000,96.97,49.78
12.317,0.000,0.000,96.97,49.77
12.317,0.000,0.000,96.97,49.77
12.327,0.000,0.000,96.96,49.84
12.327,0.000,0.000,96.96,49.84
12.343,0.000,0.000,96.97,49.79
12.343,0.000,0.000,96.97,49.79
12.367,0.000,0.000,96.97,49.81
12.367,0.000,0.000,96.97,49.81
12.375,0.000,0.000,96.96,49.81
12.375,0.000,0.000,96.96,49.81
12.391,0.000,0.000,96.97,49.76
12.391,0.000,0.000,96.97,49.76
12.418,0.000,0.000,96.98,49.68
12.418,0.000,0.000,96.98,49.68
12.423,0.000,0.000,96.98,49.70
12.423,0.000,0.000,96.98,49.70
12.438,0.000,0.000,96.99,49.68
12.438,0.000,0.000,96.99,49.68
12.472,0.000,0.000,96.99,49.64
12.472,0.000,0.000,96.99,49.64
12.474,0.000,0.000,96.99,49.69
12.474,0.000,0.000,96.99,49.69
12.487,0.000,0.000,97.00,49.69
12.487,0.000,0.000,97.00,49.69
12.522,0.000,0.000,97.00,49.69
12.522,0.000,0.000,97.00,49.69
12.522,0.000,0.000,96.99,49.73
12.522,0.000,0.000,96.99,49.73
12.534,0.000,0.000,96.99,49.73
12.534,0.000,0.000,96.99,49.73
12.557,0.000,0.000,96.99,49.73
12.557,0.000,0.000,96.99,49.73
12.569,0.000,0.000,97.00,49.74
12.569,0.000,0.000,97.00,49.74
12.582,0.000,0.000,97.01,49.70
12.582,0.000,0.000,97.01,49.70
12.598,0.000,0.000,97.03,49.62
12.598,0.000,0.000,97.03,49.62
12.619,0.000,0.000,97.03,49.62
12.619,0.000,0.000,97.03,49.62
12.630,0.000,0.000,97.03,49.62
12.630,0.000,0.000,97.03,49.62
12.647,0.000,0.000,97.03,49.66
12.647,0.000,0.000,97.03,49.66
12.668,0.000,0.000,97.03,49.70
12.668,0.000,0.000,97.03,49.70
12.679,0.000,0.000,97.03,49.73
12.679,0.000,0.000,97.03,49.73
12.696,0.000,0.000,97.03,49.73
12.696,0.000,0.000,97.03,49.73
12.717,0.000,0.000,97.04,49.69
12.717,0.000,0.000,97.04,49.69
12.727,0.000,0.000,97.05,49.65
12.727,0.000,0.000,97.05,49.65
12.743,0.000,0.000,97.06,49.62
12.743,0.000,0.000,97.06,49.62
12.769,0.000,0.000,97.06,49.64
12.769,0.000,0.000,97.06,49.64
12.775,0.000,0.000,97.08,49.59
12.775,0.000,0.000,97.08,49.59
12.790,0.000,0.000,97.09,49.59
12.790,0.000,0.000,97.09,49.59
12.819,0.000,0.000,97.10,49.59
12.819,0.000,0.000,97.10,49.59
12.823,0.000,0.000,97.11,49.59
12.823,0.000,0.000,97.11,49.59
12.839,0.000,0.000,97.11,49.58
12.839,0.000,0.000,97.11,49.58
12.868,0.000,0.000,97.12,49.60
12.868,0.000,0.000,97.12,49.60
12.871,0.000,0.000,97.12,49.66
12.871,0.000,0.000,97.12,49.66
12.887,0.000,0.000,97.10,49.75
12.887,0.000,0.000,97.10,49.75
12.918,0.000,0.000,97.10,49.78
12.918,0.000,0.000,97.10,49.78
12.920,0.000,0.000,97.09,49.85
12.920,0.000,0.000,97.09,49.85
12.934,0.000,0.000,97.08,49.93
12.934,0.000,0.000,97.08,49.93
12.950,0.000,0.000,97.06,49.95
12.950,0.000,0.000,97.06,49.95
12.970,0.000,0.000,97.05,49.93
12.970,0.000,0.000,97.05,49.93
12.983,0.000,0.000,97.06,49.91
12.983,0.000,0.000,97.06,49.91
12.999,0.000,0.000,97.06,49.86
12.999,0.000,0.000,97.06,49.86
13.018,0.000,0.000,97.06,49.80
13.018,0.000,0.000,97.06,49.80
13.031,0.000,0.000,97.06,49.77
13.031,0.000,0.000,97.06,49.77
13.047,0.000,0.000,97.06,49.73
13.047,0.000,0.000,97.06,49.73
13.071,0.000,0.000,97.05,49.78
13.071,0.000,0.000,97.05,49.78
13.079,0.000,0.000,97.04,49.83
13.079,0.000,0.000,97.04,49.83
13.095,0.000,0.000,97.03,49.84
13.095,0.000,0.000,97.03,49.84
13.118,0.000,0.000,97.03,49.86
13.118,0.000,0.000,97.03,49.86
13.127,0.000,0.000,97.01,49.93
13.127,0.000,0.000,97.01,49.93
13.142,0.000,0.000,96.97,50.06
13.142,0.000,0.000,96.97,50.06
13.170,0.000,0.000,96.86,50.36
13.170,0.000,0.000,96.86,50.36
13.175,0.000,0.000,96.71,50.89
13.175,0.000,0.000,96.71,50.89
13.191,0.000,0.000,96.49,51.70
13.191,0.000,0.000,96.49,51.70
13.218,0.000,0.000,96.17,52.76
13.218,0.000,0.000,96.17,52.76
13.222,0.000,0.000,95.65,54.73
13.222,0.000,0.000,95.65,54.73
13.239,0.000,0.000,95.03,56.72
13.239,0.000,0.000,95.03,56.72
13.268,0.000,0.000,94.37,59.03
13.268,0.000,0.000,94.37,59.03
13.284,0.000,0.000,93.61,60.91
13.284,0.000,0.000,93.61,60.91
13.288,0.000,0.000,92.99,62.62
13.288,0.000,0.000,92.99,62.62
13.315,0.000,0.000,92.61,62.04
13.315,0.000,0.000,92.61,62.04
13.319,0.000,0.000,92.31,60.64
13.319,0.000,0.000,92.31,60.64
13.334,0.000,0.000,91.98,59.08
13.334,0.000,0.000,91.98,59.08
13.350,0.000,0.000,91.56,58.13
13.350,0.000,0.000,91.56,58.13
13.368,0.000,0.000,91.12,57.03
13.368,0.000,0.000,91.12,57.03
13.383,0.000,0.000,90.61,57.31
13.383,0.000,0.000,90.61,57.31
13.399,0.000,0.000,90.03,58.62
13.399,0.000,0.000,90.03,58.62
13.417,0.000,0.000,89.40,60.05
13.417,0.000,0.000,89.40,60.05
13.431,0.000,0.000,88.65,61.39
13.431,0.000,0.000,88.65,61.39
13.447,0.000,0.000,88.06,62.19
13.447,0.000,0.000,88.06,62.19
13.466,0.000,0.000,87.62,61.90
13.466,0.000,0.000,87.62,61.90
13.479,0.000,0.000,87.10,61.66
13.479,0.000,0.000,87.10,61.66
13.496,0.000,0.000,86.03,63.33
13.496,0.000,0.000,86.03,63.33
13.518,0.000,0.000,84.70,65.94
13.518,0.000,0.000,84.70,65.94
13.526,0.000,0.000,83.58,69.22
13.527,0.000,0.000,83.58,69.22
13.544,0.000,0.000,82.96,69.99
13.544,0.000,0.000,82.96,69.99
13.569,0.000,0.000,82.75,68.19
13.569,0.000,0.000,82.75,68.19
13.574,0.000,0.000,82.48,64.78
13.574,0.000,0.000,82.48,64.78
13.591,0.000,0.000,82.06,60.72
13.591,0.000,0.000,82.06,60.72
13.618,0.000,0.000,81.80,56.51
13.618,0.000,0.000,81.80,56.51
13.623,0.000,0.000,81.27,56.32
13.623,0.000,0.000,81.27,56.32
13.639,0.000,0.000,80.28,59.74
13.639,0.000,0.000,80.28,59.74
13.667,0.000,0.000,79.19,62.67
13.667,0.000,0.000,79.19,62.67
13.671,0.000,0.000,77.84,67.99
13.671,0.000,0.000,77.84,67.99
13.687,0.000,0.000,76.52,73.62
13.687,0.000,0.000,76.52,73.62
13.720,0.000,0.000,75.26,77.07
13.720,0.000,0.000,75.26,77.07
13.721,0.000,0.000,73.68,80.48
13.721,0.000,0.000,73.68,80.48
13.735,0.000,0.000,71.54,88.31
13.735,0.000,0.000,71.54,88.31
13.759,0.000,0.000,69.48,91.98
13.759,0.000,0.000,69.48,91.98
13.771,0.000,0.000,67.84,93.52
13.771,0.000,0.000,67.84,93.52
13.783,0.000,0.000,66.54,94.88
13.783,0.000,0.000,66.54,94.88
13.799,0.000,0.000,65.47,91.58
13.799,0.000,0.000,65.47,91.58
13.822,0.000,0.000,64.51,83.20
13.822,0.000,0.000,64.51,83.20
13.831,0.000,0.000,63.66,76.14
13.831,0.000,0.000,63.66,76.14
13.847,0.000,0.000,62.71,72.83
13.847,0.000,0.000,62.71,72.83
13.869,0.000,0.000,61.41,72.76
13.869,0.000,0.000,61.41,72.76
13.879,0.000,0.000,59.74,75.59
13.879,0.000,0.000,59.74,75.59
13.896,0.000,0.000,57.96,80.06
13.896,0.000,0.000,57.96,80.06
13.918,0.000,0.000,56.18,85.74
13.918,0.000,0.000,56.18,85.74
13.927,0.000,0.000,54.48,90.81
13.927,0.000,0.000,54.48,90.81
13.943,0.000,0.000,52.90,92.51
13.943,0.000,0.000,52.90,92.51
13.968,0.000,0.000,51.33,91.45
13.968,0.000,0.000,51.33,91.45
13.975,0.000,0.000,49.55,92.92
13.975,0.000,0.000,49.55,92.92
13.990,0.000,0.000,47.71,93.30
13.990,0.000,0.000,47.71,93.30
14.019,0.000,0.000,45.98,91.96
14.019,0.000,0.000,45.98,91.96
14.023,0.000,0.000,44.26,92.23
14.023,0.000,0.000,44.26,92.23
14.038,0.000,0.000,42.53,93.24
14.039,0.000,0.000,42.53,93.24
14.069,0.000,0.000,40.90,89.94
14.069,0.000,0.000,40.90,89.94
14.070,0.000,0.000,39.36,86.38
14.070,0.000,0.000,39.36,86.38
14.086,0.000,0.000,37.70,84.86
14.086,0.000,0.000,37.70,84.86
14.119,0.000,0.000,35.96,81.48
14.119,0.000,0.000,35.96,81.48
14.121,0.000,0.000,34.31,79.55
14.121,0.000,0.000,34.31,79.55
14.134,0.000,0.000,32.62,78.13
14.134,0.000,0.000,32.62,78.13
14.158,0.000,0.000,31.06,75.22
14.158,0.000,0.000,31.06,75.22
14.170,0.000,0.000,29.69,70.91
14.170,0.000,0.000,29.69,70.91
14.183,0.000,0.000,28.48,67.84
14.183,0.000,0.000,28.48,67.84
14.199,0.000,0.000,27.44,62.69
14.199,0.000,0.000,27.44,62.69
14.220,0.000,0.000,26.38,57.30
14.220,0.000,0.000,26.38,57.30
14.231,0.000,0.000,25.34,54.23
14.231,0.000,0.000,25.34,54.23
14.247,0.000,0.000,24.50,51.23
14.247,0.000,0.000,24.50,51.23
14.266,0.000,0.000,23.45,48.53
14.266,0.000,0.000,23.45,48.53
14.279,0.000,0.000,22.34,46.66
14.279,0.000,0.000,22.34,46.66
14.295,0.000,0.000,21.41,44.84
14.295,0.000,0.000,21.41,44.84
14.321,0.000,0.000,20.63,42.53
14.321,0.000,0.000,20.63,42.53
14.326,0.000,0.000,20.00,40.69
14.326,0.000,0.000,20.00,40.69
14.342,0.000,0.000,19.50,38.15
14.342,0.000,0.000,19.50,38.15
14.368,0.000,0.000,19.19,35.43
14.368,0.000,0.000,19.19,35.43
14.375,0.000,0.000,19.05,33.30
14.375,0.000,0.000,19.05,33.30
14.391,0.000,0.000,19.08,31.31
14.391,0.000,0.000,19.08,31.31
14.419,0.000,0.000,19.29,29.78
14.419,0.000,0.000,19.29,29.78
14.422,0.000,0.000,19.73,28.31
14.422,0.000,0.000,19.73,28.31
14.439,0.000,0.000,20.37,27.45
14.439,0.000,0.000,20.37,27.45
14.471,0.000,0.000,21.30,26.85
14.471,0.000,0.000,21.30,26.85
14.473,0.000,0.000,22.45,25.71
14.473,0.000,0.000,22.45,25.71
14.486,0.000,0.000,23.92,25.25
14.486,0.000,0.000,23.92,25.25
14.519,0.000,0.000,25.65,25.45
14.519,0.000,0.000,25.65,25.45
14.520,0.000,0.000,27.53,25.82
14.520,0.000,0.000,27.53,25.82
14.535,0.000,0.000,29.46,26.54
14.535,0.000,0.000,29.46,26.54
14.557,0.000,0.000,31.44,27.61
14.557,0.000,0.000,31.44,27.61
14.569,0.000,0.000,33.78,28.81
14.569,0.000,0.000,33.78,28.81
14.582,0.000,0.000,36.50,30.08
14.582,0.000,0.000,36.50,30.08
14.598,0.000,0.000,39.40,31.19
14.598,0.000,0.000,39.40,31.19
14.621,0.000,0.000,41.93,31.94
14.621,0.000,0.000,41.93,31.94
14.631,0.000,0.000,43.90,32.40
14.631,0.000,0.000,43.90,32.40
14.647,0.000,0.000,45.46,32.66
14.647,0.000,0.000,45.46,32.66
14.670,0.000,0.000,46.91,32.84
14.670,0.000,0.000,46.91,32.84
14.678,0.000,0.000,48.69,32.99
14.678,0.000,0.000,48.69,32.99
14.696,0.000,0.000,50.84,33.11
14.696,0.000,0.000,50.84,33.11
14.717,0.000,0.000,53.02,33.14
14.717,0.000,0.000,53.02,33.14
14.727,0.000,0.000,54.99,33.00
14.727,0.000,0.000,54.99,33.00
14.743,0.000,0.000,56.79,33.00
14.743,0.000,0.000,56.79,33.00
14.767,0.000,0.000,58.42,33.00
14.767,0.000,0.000,58.42,33.00
14.775,0.000,0.000,60.03,33.00
14.775,0.000,0.000,60.03,33.00
14.791,0.000,0.000,61.72,33.03
14.791,0.000,0.000,61.72,33.03
14.818,0.000,0.000,63.22,33.37
14.818,0.000,0.000,63.22,33.37
14.823,0.000,0.000,64.36,33.74
14.823,0.000,0.000,64.36,33.74
14.839,0.000,0.000,65.33,34.24
14.839,0.000,0.000,65.33,34.24
14.867,0.000,0.000,66.11,35.36
14.867,0.000,0.000,66.11,35.36
14.871,0.000,0.000,66.84,36.60
14.871,0.000,0.000,66.84,36.60
14.887,0.000,0.000,67.77,37.52
14.887,0.000,0.000,67.77,37.52
14.918,0.000,0.000,68.89,37.62
14.918,0.000,0.000,68.89,37.62
14.920,0.000,0.000,70.10,37.19
14.920,0.000,0.000,70.10,37.19
14.934,0.000,0.000,71.35,36.30
14.935,0.000,0.000,71.35,36.30
14.950,0.000,0.000,74.10,33.96
14.950,0.000,0.000,74.10,33.96
14.970,0.000,0.000,74.99,34.02
14.970,0.000,0.000,74.99,34.02
14.982,0.000,0.000,76.53,33.65
14.982,0.000,0.000,76.53,33.65
14.999,0.000,0.000,77.93,33.58
14.999,0.000,0.000,77.93,33.58
15.019,0.000,0.000,78.57,34.08
15.019,0.000,0.000,78.57,34.08
15.031,0.000,0.000,78.83,37.42
15.031,0.000,0.000,78.83,37.42
15.047,0.000,0.000,78.97,38.79
15.047,0.000,0.000,78.97,38.79
15.069,0.000,0.000,79.06,42.31
15.069,0.000,0.000,79.06,42.31
15.079,0.000,0.000,79.14,45.82
15.079,0.000,0.000,79.14,45.82
15.095,0.000,0.000,79.29,47.23
15.095,0.000,0.000,79.29,47.23
15.122,0.000,0.000,79.44,47.80
15.122,0.000,0.000,79.44,47.80
15.127,0.000,0.000,79.69,47.14
15.127,0.000,0.000,79.69,47.14
15.142,0.000,0.000,80.05,46.30
15.142,0.000,0.000,80.05,46.30
15.172,0.000,0.000,80.35,45.63
15.172,0.000,0.000,80.35,45.63
15.175,0.000,0.000,80.55,45.46
15.175,0.000,0.000,80.55,45.46
15.191,0.000,0.000,80.78,45.14
15.191,0.000,0.000,80.78,45.14
15.218,0.000,0.000,81.00,45.53
15.218,0.000,0.000,81.00,45.53
15.223,0.000,0.000,81.18,46.07
15.223,0.000,0.000,81.18,46.07
15.239,0.000,0.000,81.33,46.52
15.239,0.000,0.000,81.33,46.52
15.271,0.000,0.000,81.47,46.69
15.271,0.000,0.000,81.47,46.69
15.273,0.000,0.000,81.54,47.19
15.273,0.000,0.000,81.54,47.19
15.287,0.000,0.000,81.60,47.69
15.287,0.000,0.000,81.60,47.69
15.318,0.000,0.000,81.70,47.97
15.318,0.000,0.000,81.70,47.97
15.320,0.000,0.000,81.80,48.12
15.320,0.000,0.000,81.80,48.12
15.334,0.000,0.000,81.86,48.42
15.334,0.000,0.000,81.86,48.42
15.350,0.000,0.000,81.85,48.67
15.350,0.000,0.000,81.85,48.67
15.371,0.000,0.000,81.89,48.74
15.371,0.000,0.000,81.89,48.74
15.382,0.000,0.000,81.97,48.81
15.382,0.000,0.000,81.97,48.81
15.399,0.000,0.000,81.99,49.09
15.399,0.000,0.000,81.99,49.09
15.421,0.000,0.000,81.93,49.45
15.421,0.000,0.000,81.93,49.45
15.431,0.000,0.000,81.81,49.97
15.431,0.000,0.000,81.81,49.97
15.447,0.000,0.000,81.65,50.66
15.447,0.000,0.000,81.65,50.66
15.468,0.000,0.000,81.44,51.63
15.468,0.000,0.000,81.44,51.63
15.479,0.000,0.000,81.17,52.83
15.480,0.000,0.000,81.17,52.83
15.495,0.000,0.000,80.91,53.63
15.495,0.000,0.000,80.91,53.63
15.518,0.000,0.000,80.58,54.27
15.518,0.000,0.000,80.58,54.27
15.527,0.000,0.000,80.01,56.05
15.527,0.000,0.000,80.01,56.05
15.543,0.000,0.000,78.65,61.13
15.543,0.000,0.000,78.65,61.13
15.569,0.000,0.000,77.00,66.28
15.569,0.000,0.000,77.00,66.28
15.575,0.000,0.000,75.65,73.41
15.575,0.000,0.000,75.65,73.41
15.591,0.000,0.000,74.46,78.39
15.591,0.000,0.000,74.46,78.39
15.635,0.000,0.000,73.25,81.83
15.635,0.000,0.000,73.25,81.83
15.635,0.000,0.000,71.81,82.86
15.635,0.000,0.000,71.81,82.86
15.639,0.000,0.000,69.98,85.05
15.639,0.000,0.000,69.98,85.05
15.670,0.000,0.000,67.99,87.56
15.670,0.000,0.000,67.99,87.56
15.672,0.000,0.000,65.93,93.11
15.672,0.000,0.000,65.93,93.11
15.687,0.000,0.000,63.98,98.34
15.687,0.000,0.000,63.98,98.34
15.718,0.000,0.000,62.08,100.00
15.718,0.000,0.000,62.08,100.00
15.727,0.000,0.000,60.20,100.00
15.727,0.000,0.000,60.20,100.00
15.742,0.000,0.000,58.41,97.69
15.742,0.000,0.000,58.41,97.69
15.759,0.000,0.000,56.51,99.64
15.759,0.000,0.000,56.51,99.64
15.771,0.000,0.000,54.28,100.00
15.771,0.000,0.000,54.28,100.00
15.783,0.000,0.000,52.03,100.00
15.783,0.000,0.000,52.03,100.00
15.799,0.000,0.000,50.07,100.00
15.799,0.000,0.000,50.07,100.00
15.819,0.000,0.000,48.28,99.85
15.819,0.000,0.000,48.28,99.85
15.831,0.000,0.000,46.56,99.42
15.831,0.000,0.000,46.56,99.42
15.847,0.000,0.000,44.76,98.65
15.847,0.000,0.000,44.76,98.65
15.868,0.000,0.000,42.86,93.24
15.868,0.000,0.000,42.86,93.24
15.879,0.000,0.000,41.10,92.68
15.879,0.000,0.000,41.10,92.68
15.895,0.000,0.000,39.58,89.76
15.895,0.000,0.000,39.58,89.76
15.918,0.000,0.000,38.24,85.64
15.918,0.000,0.000,38.24,85.64
15.927,0.000,0.000,37.02,80.85
15.927,0.000,0.000,37.02,80.85
15.943,0.000,0.000,35.83,76.74
15.943,0.000,0.000,35.83,76.74
15.970,0.000,0.000,34.68,69.26
15.970,0.000,0.000,34.68,69.26
15.975,0.000,0.000,33.52,68.12
15.975,0.000,0.000,33.52,68.12
15.992,0.000,0.000,32.46,65.45
15.992,0.000,0.000,32.46,65.45
16.038,0.000,0.000,31.56,62.66
16.038,0.000,0.000,31.56,62.66
16.042,0.000,0.000,30.74,59.52
16.042,0.000,0.000,30.74,59.52
16.044,0.000,0.000,29.94,58.02
16.044,0.000,0.000,29.94,58.02
16.069,0.000,0.000,29.18,54.60
16.069,0.000,0.000,29.18,54.60
16.071,0.000,0.000,28.46,52.35
16.071,0.000,0.000,28.46,52.35
16.086,0.000,0.000,27.83,50.35
16.086,0.000,0.000,27.83,50.35
16.117,0.000,0.000,27.42,48.74
16.117,0.000,0.000,27.42,48.74
16.122,0.000,0.000,27.24,46.22
16.122,0.000,0.000,27.24,46.22
16.134,0.000,0.000,27.41,42.66
16.134,0.000,0.000,27.41,42.66
16.158,0.000,0.000,27.97,39.65
16.158,0.000,0.000,27.97,39.65
16.170,0.000,0.000,28.94,36.29
16.170,0.000,0.000,28.94,36.29
16.183,0.000,0.000,30.38,33.34
16.183,0.000,0.000,30.38,33.34
16.199,0.000,0.000,32.26,31.18
16.199,0.000,0.000,32.26,31.18
16.219,0.000,0.000,34.65,30.21
16.219,0.000,0.000,34.65,30.21
16.230,0.000,0.000,37.31,30.41
16.230,0.000,0.000,37.31,30.41
16.247,0.000,0.000,40.16,31.43
16.247,0.000,0.000,40.16,31.43
16.269,0.000,0.000,43.25,32.26
16.269,0.000,0.000,43.25,32.26
16.279,0.000,0.000,47.19,32.87
16.279,0.000,0.000,47.19,32.87
16.295,0.000,0.000,50.81,33.00
16.296,0.000,0.000,50.81,33.00
16.321,0.000,0.000,54.02,33.00
16.321,0.000,0.000,54.02,33.00
16.327,0.000,0.000,56.48,33.00
16.327,0.000,0.000,56.48,33.00
16.342,0.000,0.000,57.97,33.00
16.342,0.000,0.000,57.97,33.00
16.371,0.000,0.000,59.25,33.00
16.371,0.000,0.000,59.25,33.00
16.374,0.000,0.000,60.50,33.00
16.374,0.000,0.000,60.50,33.00
16.391,0.000,0.000,61.78,33.20
16.391,0.000,0.000,61.78,33.20
16.418,0.000,0.000,63.10,34.36
16.418,0.000,0.000,63.10,34.36
16.423,0.000,0.000,64.57,34.40
16.423,0.000,0.000,64.57,34.40
16.439,0.000,0.000,66.20,33.77
16.439,0.000,0.000,66.20,33.77
16.468,0.000,0.000,68.63,33.57
16.468,0.000,0.000,68.63,33.57
16.471,0.000,0.000,71.43,33.00
16.471,0.000,0.000,71.43,33.00
16.487,0.000,0.000,73.90,33.00
16.487,0.000,0.000,73.90,33.00
16.518,0.000,0.000,76.85,33.00
16.518,0.000,0.000,76.85,33.00
16.520,0.000,0.000,80.19,33.00
16.520,0.000,0.000,80.19,33.00
16.535,0.000,0.000,82.89,33.00
16.535,0.000,0.000,82.89,33.00
16.551,0.000,0.000,84.63,33.00
16.551,0.000,0.000,84.63,33.00
16.570,0.000,0.000,85.58,33.00
16.570,0.000,0.000,85.58,33.00
16.583,0.000,0.000,86.20,33.01
16.583,0.000,0.000,86.20,33.01
16.598,0.000,0.000,86.59,34.74
16.598,0.000,0.000,86.59,34.74
16.620,0.000,0.000,86.89,38.70
16.620,0.000,0.000,86.89,38.70
16.631,0.000,0.000,87.38,41.40
16.631,0.000,0.000,87.38,41.40
16.647,0.000,0.000,87.83,42.62
16.647,0.000,0.000,87.83,42.62
16.668,0.000,0.000,88.42,42.90
16.668,0.000,0.000,88.42,42.90
16.679,0.000,0.000,89.17,41.80
16.679,0.000,0.000,89.17,41.80
16.695,0.000,0.000,90.28,39.74
16.695,0.000,0.000,90.28,39.74
16.719,0.000,0.000,91.64,38.31
16.719,0.000,0.000,91.64,38.31
16.728,0.000,0.000,92.62,37.23
16.728,0.000,0.000,92.62,37.23
16.744,0.000,0.000,93.29,36.95
16.744,0.000,0.000,93.29,36.95
16.769,0.000,0.000,93.57,38.01
16.769,0.000,0.000,93.57,38.01
16.774,0.000,0.000,93.74,39.90
16.774,0.000,0.000,93.74,39.90
16.791,0.000,0.000,93.87,42.72
16.791,0.000,0.000,93.87,42.72
16.818,0.000,0.000,94.03,45.18
16.818,0.000,0.000,94.03,45.18
16.823,0.000,0.000,94.44,45.95
16.823,0.000,0.000,94.44,45.95
16.839,0.000,0.000,93.49,49.95
16.839,0.000,0.000,93.49,49.95
16.870,0.000,0.000,91.98,55.63
16.870,0.000,0.000,91.98,55.63
16.872,0.000,0.000,91.59,58.23
16.872,0.000,0.000,91.59,58.23
16.886,0.000,0.000,91.28,60.25
16.886,0.000,0.000,91.28,60.25
16.909,0.000,0.000,90.98,63.57
16.909,0.000,0.000,90.98,63.57
16.922,0.000,0.000,90.72,60.13
16.922,0.000,0.000,90.72,60.13
16.935,0.000,0.000,90.61,55.22
16.935,0.000,0.000,90.61,55.22
16.959,0.000,0.000,90.51,53.64
16.959,0.000,0.000,90.51,53.64
16.972,0.000,0.000,90.17,53.72
16.972,0.000,0.000,90.17,53.72
16.983,0.000,0.000,89.61,54.85
16.983,0.000,0.000,89.61,54.85
16.999,0.000,0.000,88.82,57.36
16.999,0.000,0.000,88.82,57.36
17.042,0.000,0.000,87.96,58.93
17.042,0.000,0.000,87.96,58.93
17.042,0.000,0.000,86.97,67.84
17.042,0.000,0.000,86.97,67.84
17.046,0.000,0.000,85.81,74.02
17.046,0.000,0.000,85.81,74.02
17.069,0.000,0.000,84.48,76.87
17.069,0.000,0.000,84.48,76.87
17.079,0.000,0.000,83.07,81.95
17.079,0.000,0.000,83.07,81.95
17.095,0.000,0.000,81.44,88.70
17.095,0.000,0.000,81.44,88.70
17.119,0.000,0.000,79.75,86.01
17.119,0.000,0.000,79.75,86.01
17.127,0.000,0.000,78.10,88.01
17.127,0.000,0.000,78.10,88.01
17.143,0.000,0.000,76.21,93.40
17.143,0.000,0.000,76.21,93.40
17.192,0.000,0.000,74.11,94.88
17.192,0.000,0.000,74.11,94.88
17.192,0.000,0.000,71.77,99.85
17.192,0.000,0.000,71.77,99.85
17.196,0.000,0.000,69.08,100.00
17.196,0.000,0.000,69.08,100.00
17.224,0.000,0.000,65.95,100.00
17.224,0.000,0.000,65.95,100.00
17.225,0.000,0.000,62.58,100.00
17.225,0.000,0.000,62.58,100.00
17.239,0.000,0.000,59.28,100.00
17.239,0.000,0.000,59.28,100.00
17.268,0.000,0.000,56.05,100.00
17.268,0.000,0.000,56.05,100.00
17.271,0.000,0.000,52.82,100.00
17.271,0.000,0.000,52.82,100.00
17.287,0.000,0.000,49.54,99.99
17.287,0.000,0.000,49.54,99.99
17.318,0.000,0.000,46.19,99.28
17.318,0.000,0.000,46.19,99.28
17.320,0.000,0.000,42.95,97.56
17.320,0.000,0.000,42.95,97.56
17.335,0.000,0.000,40.22,95.31
17.335,0.000,0.000,40.22,95.31
17.360,0.000,0.000,37.78,92.72
17.360,0.000,0.000,37.78,92.72
17.374,0.000,0.000,35.58,89.91
17.374,0.000,0.000,35.58,89.91
17.383,0.000,0.000,33.54,86.92
17.383,0.000,0.000,33.54,86.92
17.399,0.000,0.000,31.58,83.72
17.399,0.000,0.000,31.58,83.72
17.420,0.000,0.000,30.00,80.90
17.420,0.000,0.000,30.00,80.90
17.431,0.000,0.000,28.79,76.74
17.431,0.000,0.000,28.79,76.74
17.447,0.000,0.000,27.78,70.05
17.447,0.000,0.000,27.78,70.05
17.468,0.000,0.000,26.95,60.71
17.468,0.000,0.000,26.95,60.71
17.478,0.000,0.000,26.41,53.83
17.478,0.000,0.000,26.41,53.83
17.495,0.000,0.000,26.15,49.19
17.495,0.000,0.000,26.15,49.19
17.519,0.000,0.000,26.12,44.13
17.519,0.000,0.000,26.12,44.13
17.527,0.000,0.000,26.40,40.45
17.527,0.000,0.000,26.40,40.45
17.543,0.000,0.000,27.02,37.08
17.543,0.000,0.000,27.02,37.08
